event_id	pos_id	exon_a	exon_b	exon_c	intron_a	strand	gene_id	gene_name	label	SRR601500_junction_a_start	SRR601500_junction_a_end	SRR601500_junction_a	SRR601500_PSI	SRR604528_junction_a_start	SRR604528_junction_a_end	SRR604528_junction_a	SRR604528_PSI
RI_8862	RI@chr1@11766576-11766964	chr1:11765857-11766576	chr1:11766964-11767085	chr1:11765857-11767085	chr1:11766576-11766964	+	ENSG00000215910.8	C1orf167	annotated	0	0	0		0	0	0	
RI_8863	RI@chr1@11787493-11787873	chr1:11787388-11787493	chr1:11787873-11788047	chr1:11787388-11788047	chr1:11787493-11787873	+	ENSG00000215910.8	C1orf167	unannotated	46	28	1	0.9736842105263158	25	14	0	1.0
RI_8864	RI@chr1@11794863-11795098	chr1:11794729-11794863	chr1:11795098-11795348	chr1:11794729-11795348	chr1:11794863-11795098	-	ENSG00000177000.13	MTHFR	annotated	6	4	19	0.20833333333333334	1	1	8	
RI_8865	RI@chr1@11803126-11803405	chr1:11802881-11803126	chr1:11803405-11803798	chr1:11802881-11803798	chr1:11803126-11803405	-	ENSG00000177000.13	MTHFR	unannotated	8	3	0		12	4	2	
RI_8866	RI@chr1@11803129-11803405	chr1:11802881-11803129	chr1:11803405-11804532	chr1:11802881-11804532	chr1:11803129-11803405	-	ENSG00000177000.13	MTHFR	annotated	5	3	1		6	4	2	
RI_8867	RI@chr1@11803129-11803799	chr1:11802881-11803129	chr1:11803799-11804532	chr1:11802881-11804532	chr1:11803129-11803799	-	ENSG00000177000.13	MTHFR	annotated	5	7	0		6	1	0	
RI_8868	RI@chr1@119150652-119150793	chr1:119150565-119150652	chr1:119150793-119151419	chr1:119150565-119151419	chr1:119150652-119150793	+	ENSG00000231365.8	WARS2-AS1	annotated	4	4	5		5	0	6	
RI_8869	RI@chr1@119741876-119742807	chr1:119741767-119741876	chr1:119742807-119743044	chr1:119741767-119743044	chr1:119741876-119742807	+	ENSG00000092621.13	PHGDH	annotated	138	0	0	1.0	275	2	0	1.0
RI_8870	RI@chr1@119741897-119742785	chr1:119741767-119741897	chr1:119742785-119743044	chr1:119741767-119743044	chr1:119741897-119742785	+	ENSG00000092621.13	PHGDH	annotated	0	0	0		7	1	0	
RI_8871	RI@chr1@119741897-119742807	chr1:119741767-119741897	chr1:119742807-119743044	chr1:119741767-119743044	chr1:119741897-119742807	+	ENSG00000092621.13	PHGDH	annotated	0	0	129	0.0	7	2	244	0.018108651911468814
RI_8872	RI@chr1@11981853-11981970	chr1:11981810-11981853	chr1:11981970-11982114	chr1:11981810-11982114	chr1:11981853-11981970	+	ENSG00000116688.18	MFN2	annotated	1	9	0		0	6	1	
RI_8873	RI@chr1@119844586-119845814	chr1:119844456-119844586	chr1:119845814-119846006	chr1:119844456-119846006	chr1:119844586-119845814	+	ENSG00000307777.1	ENSG00000307777	annotated	0	0	0		0	0	0	
RI_8874	RI@chr1@11998878-11998988	chr1:11998770-11998878	chr1:11998988-11999095	chr1:11998770-11999095	chr1:11998878-11998988	+	ENSG00000116688.18	MFN2	annotated	15	23	137	0.12179487179487179	17	14	64	0.1949685534591195
RI_8875	RI@chr1@12227-12613	chr1:12010-12227	chr1:12613-12697	chr1:12010-12697	chr1:12227-12613	+	ENSG00000290825.2	DDX11L16	annotated	0	0	0		0	0	0	
RI_8876	RI@chr1@120258536-120258776	chr1:120258421-120258536	chr1:120258776-120258883	chr1:120258421-120258883	chr1:120258536-120258776	-	ENSG00000290569.2	ENSG00000290569	annotated	0	0	1		4	2	1	
RI_8877	RI@chr1@12029281-12029765	chr1:12029223-12029281	chr1:12029765-12029894	chr1:12029223-12029894	chr1:12029281-12029765	+	ENSG00000116691.11	MIIP	annotated	18	11	44	0.24786324786324787	13	15	24	0.3684210526315789
RI_8878	RI@chr1@12029894-12030028	chr1:12029223-12029894	chr1:12030028-12030124	chr1:12029223-12030124	chr1:12029894-12030028	+	ENSG00000116691.11	MIIP	annotated	12	12	39	0.23529411764705882	19	15	44	0.2786885245901639
RI_8879	RI@chr1@120341787-120341898	chr1:120341717-120341787	chr1:120341898-120342309	chr1:120341717-120342309	chr1:120341787-120341898	-	ENSG00000290569.2	ENSG00000290569	annotated	48	45	0	1.0	55	31	0	1.0
RI_8880	RI@chr1@120341814-120341898	chr1:120341717-120341814	chr1:120341898-120342309	chr1:120341717-120342309	chr1:120341814-120341898	-	ENSG00000290569.2	ENSG00000290569	annotated	50	45	0	1.0	53	31	0	1.0
RI_8881	RI@chr1@120436385-120436488	chr1:120436232-120436385	chr1:120436488-120436697	chr1:120436232-120436697	chr1:120436385-120436488	+	ENSG00000270231.5	NBPF8	annotated	7	4	4		2	2	4	
RI_8882	RI@chr1@120489916-120491582	chr1:120489811-120489916	chr1:120491582-120491628	chr1:120489811-120491628	chr1:120489916-120491582	-	ENSG00000295970.1	ENSG00000295970	unannotated	68	35	22	0.7006802721088435	34	14	6	0.8
RI_8883	RI@chr1@120620465-120620720	chr1:120620355-120620465	chr1:120620720-120620844	chr1:120620355-120620844	chr1:120620465-120620720	-	ENSG00000295970.1	ENSG00000295970	unannotated	1	0	0		0	0	0	
RI_8884	RI@chr1@120793496-120793747	chr1:120793161-120793496	chr1:120793747-120794851	chr1:120793161-120794851	chr1:120793496-120793747	+	ENSG00000286106.3	NOTCH2NLR	unannotated	0	0	3		0	0	5	
RI_8885	RI@chr1@120952494-120953220	chr1:120952439-120952494	chr1:120953220-120954239	chr1:120952439-120954239	chr1:120952494-120953220	+	ENSG00000226067.8	LINC00623	annotated	40	41	0	1.0	29	34	0	1.0
RI_8886	RI@chr1@120952573-120953220	chr1:120952439-120952573	chr1:120953220-120954239	chr1:120952439-120954239	chr1:120952573-120953220	+	ENSG00000226067.8	LINC00623	annotated	63	41	0	1.0	36	34	0	1.0
RI_8887	RI@chr1@120952573-120953223	chr1:120952439-120952573	chr1:120953223-120954239	chr1:120952439-120954239	chr1:120952573-120953223	+	ENSG00000226067.8	LINC00623	annotated	63	47	1	0.9821428571428571	36	39	0	1.0
RI_8888	RI@chr1@120952625-120953220	chr1:120952439-120952625	chr1:120953220-120954239	chr1:120952439-120954239	chr1:120952625-120953220	+	ENSG00000226067.8	LINC00623	annotated	36	41	10	0.7938144329896907	7	34	2	0.9111111111111111
RI_8889	RI@chr1@120952625-120953223	chr1:120952439-120952625	chr1:120953223-120954239	chr1:120952439-120954239	chr1:120952625-120953223	+	ENSG00000226067.8	LINC00623	annotated	36	47	2	0.9540229885057471	7	39	3	0.8846153846153846
RI_8890	RI@chr1@120952773-120953220	chr1:120952439-120952773	chr1:120953220-120954239	chr1:120952439-120954239	chr1:120952773-120953220	+	ENSG00000226067.8	LINC00623	annotated	20	41	0	1.0	8	34	0	1.0
RI_8891	RI@chr1@120952782-120953220	chr1:120952439-120952782	chr1:120953220-120954239	chr1:120952439-120954239	chr1:120952782-120953220	+	ENSG00000226067.8	LINC00623	annotated	20	41	0	1.0	8	34	0	1.0
RI_8892	RI@chr1@120952782-120953223	chr1:120952439-120952782	chr1:120953223-120954239	chr1:120952439-120954239	chr1:120952782-120953223	+	ENSG00000226067.8	LINC00623	annotated	20	47	0	1.0	8	39	0	1.0
RI_8893	RI@chr1@120952785-120953223	chr1:120952439-120952785	chr1:120953223-120954239	chr1:120952439-120954239	chr1:120952785-120953223	+	ENSG00000226067.8	LINC00623	annotated	18	47	2	0.9420289855072463	7	39	3	0.8846153846153846
RI_8894	RI@chr1@120952785-120953220	chr1:120952439-120952785	chr1:120953220-120954239	chr1:120952439-120954239	chr1:120952785-120953220	+	ENSG00000226067.8	LINC00623	annotated	18	41	16	0.6483516483516484	7	34	21	0.4939759036144578
RI_8895	RI@chr1@120952904-120953220	chr1:120952439-120952904	chr1:120953220-120954239	chr1:120952439-120954239	chr1:120952904-120953220	+	ENSG00000226067.8	LINC00623	annotated	35	41	1	0.9743589743589743	22	34	4	0.875
RI_8896	RI@chr1@120952904-120953223	chr1:120952439-120952904	chr1:120953223-120954239	chr1:120952439-120954239	chr1:120952904-120953223	+	ENSG00000226067.8	LINC00623	annotated	35	47	2	0.9534883720930233	22	39	0	1.0
RI_8897	RI@chr1@120972910-120973108	chr1:120972786-120972910	chr1:120973108-120973246	chr1:120972786-120973246	chr1:120972910-120973108	+	ENSG00000226067.8	LINC00623	annotated	0	0	0		0	0	0	
RI_8898	RI@chr1@121087841-121088786	chr1:121087821-121087841	chr1:121088786-121088908	chr1:121087821-121088908	chr1:121087841-121088786	+	ENSG00000291135.2	FCGR1BP	annotated	0	0	0		0	2	0	
RI_8899	RI@chr1@121087841-121088683	chr1:121087821-121087841	chr1:121088683-121088908	chr1:121087821-121088908	chr1:121087841-121088683	+	ENSG00000291135.2	FCGR1BP	annotated	0	0	1		0	0	0	
RI_8900	RI@chr1@121087841-121088654	chr1:121087821-121087841	chr1:121088654-121088908	chr1:121087821-121088908	chr1:121087841-121088654	+	ENSG00000291135.2	FCGR1BP	annotated	0	0	2		0	0	1	
RI_8901	RI@chr1@121087841-121088651	chr1:121087821-121087841	chr1:121088651-121088908	chr1:121087821-121088908	chr1:121087841-121088651	+	ENSG00000291135.2	FCGR1BP	annotated	0	0	0		0	0	0	
RI_8902	RI@chr1@121094778-121094867	chr1:121094674-121094778	chr1:121094867-121095021	chr1:121094674-121095021	chr1:121094778-121094867	+	ENSG00000291135.2	FCGR1BP	annotated	0	0	0		1	3	0	
RI_8903	RI@chr1@1211625-1211704	chr1:1211340-1211625	chr1:1211704-1211832	chr1:1211340-1211832	chr1:1211625-1211704	-	ENSG00000186827.12	TNFRSF4	annotated	2	2	7		0	0	3	
RI_8904	RI@chr1@1211832-1211942	chr1:1211704-1211832	chr1:1211942-1212138	chr1:1211704-1212138	chr1:1211832-1211942	-	ENSG00000186827.12	TNFRSF4	annotated	0	0	7		0	0	1	
RI_8905	RI@chr1@1211832-1212080	chr1:1211704-1211832	chr1:1212080-1212138	chr1:1211704-1212138	chr1:1211832-1212080	-	ENSG00000186827.12	TNFRSF4	annotated	0	6	0		0	1	0	
RI_8906	RI@chr1@121183353-121184075	chr1:121183338-121183353	chr1:121184075-121184340	chr1:121183338-121184340	chr1:121183353-121184075	-	ENSG00000188610.12	FAM72B	annotated	0	0	0		0	0	0	
RI_8907	RI@chr1@121183469-121183981	chr1:121183338-121183469	chr1:121183981-121184340	chr1:121183338-121184340	chr1:121183469-121183981	-	ENSG00000188610.12	FAM72B	annotated	0	2	0		0	0	0	
RI_8908	RI@chr1@1213093-1213663	chr1:1212992-1213093	chr1:1213663-1213785	chr1:1212992-1213785	chr1:1213093-1213663	-	ENSG00000186827.12	TNFRSF4	annotated	1	0	2		0	0	0	
RI_8909	RI@chr1@1213093-1213706	chr1:1212992-1213093	chr1:1213706-1213785	chr1:1212992-1213785	chr1:1213093-1213706	-	ENSG00000186827.12	TNFRSF4	annotated	1	2	0		0	2	0	
RI_8910	RI@chr1@1213093-1213775	chr1:1212992-1213093	chr1:1213775-1213785	chr1:1212992-1213785	chr1:1213093-1213775	-	ENSG00000186827.12	TNFRSF4	annotated	1	1	0		0	1	0	
RI_8911	RI@chr1@1218633-1218769	chr1:1218458-1218633	chr1:1218769-1220730	chr1:1218458-1220730	chr1:1218633-1218769	-	ENSG00000078808.20	SDF4	unannotated	1	5	232	0.01276595744680851	5	7	152	0.0379746835443038
RI_8912	RI@chr1@12348973-12349164	chr1:12348823-12348973	chr1:12349164-12349374	chr1:12348823-12349374	chr1:12348973-12349164	+	ENSG00000048707.15	VPS13D	annotated	1	1	41	0.023809523809523808	0	0	19	0.0
RI_8913	RI@chr1@1244105-1244191	chr1:1243954-1244105	chr1:1244191-1244275	chr1:1243954-1244275	chr1:1244105-1244191	-	ENSG00000184163.3	C1QTNF12	annotated	0	0	0		1	0	0	
RI_8914	RI@chr1@12507093-12508893	chr1:12506853-12507093	chr1:12508893-12512047	chr1:12506853-12512047	chr1:12507093-12508893	+	ENSG00000048707.15	VPS13D	unannotated	16	14	137	0.09868421052631579	4	12	41	0.16326530612244897
RI_8915	RI@chr1@12619526-12619798	chr1:12618900-12619526	chr1:12619798-12620133	chr1:12618900-12620133	chr1:12619526-12619798	-	ENSG00000162496.10	DHRS3	unannotated	4	2	0		1	1	0	
RI_8916	RI@chr1@1279230-1279331	chr1:1279068-1279230	chr1:1279331-1279393	chr1:1279068-1279393	chr1:1279230-1279331	+	ENSG00000230415.2	LINC01786	unannotated	24	21	1	0.9574468085106383	13	12	7	0.6410256410256411
RI_8917	RI@chr1@1287596-1287673	chr1:1287508-1287596	chr1:1287673-1287836	chr1:1287508-1287836	chr1:1287596-1287673	+	ENSG00000162572.21	SCNN1D	annotated	1	3	42	0.045454545454545456	3	5	17	0.19047619047619047
RI_8918	RI@chr1@1298113-1298185	chr1:1298013-1298113	chr1:1298185-1298369	chr1:1298013-1298369	chr1:1298113-1298185	-	ENSG00000131584.19	ACAP3	unannotated	33	25	11	0.725	11	23	5	0.7727272727272727
RI_8919	RI@chr1@1303281-1304086	chr1:1303162-1303281	chr1:1304086-1305929	chr1:1303162-1305929	chr1:1303281-1304086	-	ENSG00000131584.19	ACAP3	unannotated	57	32	125	0.26253687315634217	25	12	79	0.18974358974358974
RI_8920	RI@chr1@1312368-1312440	chr1:1312226-1312368	chr1:1312440-1312501	chr1:1312226-1312501	chr1:1312368-1312440	-	ENSG00000127054.22	INTS11	annotated	24	20	109	0.16793893129770993	10	13	95	0.107981220657277
RI_8921	RI@chr1@1312368-1312593	chr1:1312226-1312368	chr1:1312593-1312700	chr1:1312226-1312700	chr1:1312368-1312593	-	ENSG00000127054.22	INTS11	annotated	24	21	3	0.8823529411764706	10	4	6	
RI_8922	RI@chr1@1312501-1312593	chr1:1312226-1312501	chr1:1312593-1312700	chr1:1312226-1312700	chr1:1312501-1312593	-	ENSG00000127054.22	INTS11	annotated	24	21	106	0.17509727626459143	10	4	73	0.0875
RI_8923	RI@chr1@1312700-1312787	chr1:1312593-1312700	chr1:1312787-1312949	chr1:1312593-1312949	chr1:1312700-1312787	-	ENSG00000127054.22	INTS11	annotated	26	37	134	0.1903323262839879	20	33	78	0.2535885167464115
RI_8924	RI@chr1@1312949-1313035	chr1:1312593-1312949	chr1:1313035-1313124	chr1:1312593-1313124	chr1:1312949-1313035	-	ENSG00000127054.22	INTS11	annotated	14	10	198	0.05714285714285714	7	6	102	0.059907834101382486
RI_8925	RI@chr1@1313124-1313509	chr1:1313035-1313124	chr1:1313509-1313592	chr1:1313035-1313592	chr1:1313124-1313509	-	ENSG00000127054.22	INTS11	annotated	17	22	213	0.08387096774193549	8	17	81	0.13368983957219252
RI_8926	RI@chr1@1314962-1315404	chr1:1314824-1314962	chr1:1315404-1315438	chr1:1314824-1315438	chr1:1314962-1315404	-	ENSG00000127054.22	INTS11	unannotated	36	33	89	0.2793522267206478	25	16	63	0.24550898203592814
RI_8927	RI@chr1@1314962-1315520	chr1:1314824-1314962	chr1:1315520-1315618	chr1:1314824-1315618	chr1:1314962-1315520	-	ENSG00000127054.22	INTS11	unannotated	36	35	0	1.0	25	9	0	1.0
RI_8928	RI@chr1@1315438-1315520	chr1:1315404-1315438	chr1:1315520-1315614	chr1:1315404-1315614	chr1:1315438-1315520	-	ENSG00000127054.22	INTS11	unannotated	30	35	62	0.3439153439153439	13	9	39	0.22
RI_8929	RI@chr1@1320529-1320996	chr1:1320456-1320529	chr1:1320996-1321093	chr1:1320456-1321093	chr1:1320529-1320996	-	ENSG00000127054.22	INTS11	annotated	14	3	87	0.08900523560209424	10	11	58	0.15328467153284672
RI_8930	RI@chr1@1320682-1320996	chr1:1320456-1320682	chr1:1320996-1321093	chr1:1320456-1321093	chr1:1320682-1320996	-	ENSG00000127054.22	INTS11	annotated	11	3	1		7	11	1	
RI_8931	RI@chr1@1339439-1339582	chr1:1339287-1339439	chr1:1339582-1339649	chr1:1339287-1339649	chr1:1339439-1339582	-	ENSG00000107404.21	DVL1	annotated	23	2	198	0.05938242280285035	12	1	195	0.03225806451612903
RI_8932	RI@chr1@1353928-1354030	chr1:1351442-1353928	chr1:1354030-1354106	chr1:1351442-1354106	chr1:1353928-1354030	-	ENSG00000162576.17	MXRA8	unannotated	30	50	6	0.8695652173913043	37	44	22	0.648
RI_8933	RI@chr1@1354106-1354193	chr1:1351442-1354106	chr1:1354193-1355076	chr1:1351442-1355076	chr1:1354106-1354193	-	ENSG00000162576.17	MXRA8	unannotated	8	5	4		11	13	11	0.5217391304347826
RI_8934	RI@chr1@1354232-1354354	chr1:1354193-1354232	chr1:1354354-1354509	chr1:1354193-1354509	chr1:1354232-1354354	-	ENSG00000162576.17	MXRA8	annotated	22	30	3	0.896551724137931	34	52	5	0.8958333333333334
RI_8935	RI@chr1@1354509-1354682	chr1:1354193-1354509	chr1:1354682-1355076	chr1:1354193-1355076	chr1:1354509-1354682	-	ENSG00000162576.17	MXRA8	unannotated	20	39	0	1.0	35	26	9	0.7721518987341772
RI_8936	RI@chr1@1355345-1355450	chr1:1355244-1355345	chr1:1355450-1355740	chr1:1355244-1355740	chr1:1355345-1355450	-	ENSG00000162576.17	MXRA8	unannotated	29	10	2	0.9069767441860465	23	7	3	0.8333333333333334
RI_8937	RI@chr1@1374790-1375154	chr1:1374705-1374790	chr1:1375154-1375207	chr1:1374705-1375207	chr1:1374790-1375154	-	ENSG00000175756.14	AURKAIP1	unannotated	19	17	82	0.18	17	4	72	0.12727272727272726
RI_8938	RI@chr1@1374790-1375075	chr1:1374705-1374790	chr1:1375075-1375207	chr1:1374705-1375207	chr1:1374790-1375075	-	ENSG00000175756.14	AURKAIP1	unannotated	19	70	6	0.8811881188118812	17	34	8	0.7611940298507462
RI_8939	RI@chr1@1374790-1374997	chr1:1374705-1374790	chr1:1374997-1375207	chr1:1374705-1375207	chr1:1374790-1374997	-	ENSG00000175756.14	AURKAIP1	unannotated	19	7	77	0.14444444444444443	17	3	50	0.16666666666666666
RI_8940	RI@chr1@1388065-1388626	chr1:1387954-1388065	chr1:1388626-1388743	chr1:1387954-1388743	chr1:1388065-1388626	-	ENSG00000221978.13	CCNL2	unannotated	30	3	6	0.7333333333333333	27	3	9	0.625
RI_8941	RI@chr1@1388065-1388492	chr1:1387954-1388065	chr1:1388492-1388510	chr1:1387954-1388510	chr1:1388065-1388492	-	ENSG00000221978.13	CCNL2	unannotated	30	18	3	0.8888888888888888	27	8	4	0.813953488372093
RI_8942	RI@chr1@1388510-1388626	chr1:1387954-1388510	chr1:1388626-1388743	chr1:1387954-1388743	chr1:1388510-1388626	-	ENSG00000221978.13	CCNL2	unannotated	9	3	12	0.3333333333333333	4	3	9	
RI_8943	RI@chr1@1390865-1392790	chr1:1390766-1390865	chr1:1392790-1392803	chr1:1390766-1392803	chr1:1390865-1392790	-	ENSG00000221978.13	CCNL2	annotated	117	137	0	1.0	72	63	0	1.0
RI_8944	RI@chr1@1390865-1392679	chr1:1390766-1390865	chr1:1392679-1392803	chr1:1390766-1392803	chr1:1390865-1392679	-	ENSG00000221978.13	CCNL2	annotated	117	150	0	1.0	72	69	0	1.0
RI_8945	RI@chr1@1390865-1391297	chr1:1390766-1390865	chr1:1391297-1392287	chr1:1390766-1392287	chr1:1390865-1391297	-	ENSG00000221978.13	CCNL2	unannotated	117	159	5	0.965034965034965	72	86	2	0.9753086419753086
RI_8946	RI@chr1@1391575-1392790	chr1:1390766-1391575	chr1:1392790-1392803	chr1:1390766-1392803	chr1:1391575-1392790	-	ENSG00000221978.13	CCNL2	annotated	89	137	0	1.0	61	63	1	0.9841269841269841
RI_8947	RI@chr1@1399689-1400158	chr1:1399540-1399689	chr1:1400158-1400249	chr1:1399540-1400249	chr1:1399689-1400158	+	ENSG00000224870.10	MRPL20-AS1	annotated	3	20	2	0.8518518518518519	6	8	4	
RI_8948	RI@chr1@1400249-1400605	chr1:1400158-1400249	chr1:1400605-1402054	chr1:1400158-1402054	chr1:1400249-1400605	+	ENSG00000224870.10	MRPL20-AS1	unannotated	25	6	2	0.8857142857142857	29	7	3	0.8571428571428571
RI_8949	RI@chr1@1400303-1400605	chr1:1400158-1400303	chr1:1400605-1402054	chr1:1400158-1402054	chr1:1400303-1400605	+	ENSG00000224870.10	MRPL20-AS1	unannotated	4	6	19	0.20833333333333334	0	7	23	0.1320754716981132
RI_8950	RI@chr1@1405886-1406909	chr1:1405809-1405886	chr1:1406909-1407019	chr1:1405809-1407019	chr1:1405886-1406909	-	ENSG00000242485.6	MRPL20	annotated	6	7	366	0.0174496644295302	3	3	263	0.011278195488721804
RI_8951	RI@chr1@1421005-1421133	chr1:1420797-1421005	chr1:1421133-1421769	chr1:1420797-1421769	chr1:1421005-1421133	-	ENSG00000235098.9	ANKRD65	unannotated	7	14	7	0.6	21	14	23	0.43209876543209874
RI_8952	RI@chr1@14829-14970	chr1:14362-14829	chr1:14970-15038	chr1:14362-15038	chr1:14829-14970	-	ENSG00000310526.1	WASH7P	annotated	7	0	333	0.010401188707280832	0	0	260	0.0
RI_8953	RI@chr1@143755995-143756193	chr1:143755870-143755995	chr1:143756193-143756331	chr1:143755870-143756331	chr1:143755995-143756193	+	ENSG00000307187.1	ENSG00000307187	annotated	0	0	0		0	0	0	
RI_8954	RI@chr1@143792324-143796569	chr1:143792120-143792324	chr1:143796569-143797108	chr1:143792120-143797108	chr1:143792324-143796569	+	ENSG00000263590.3	LINC02591	annotated	0	0	0		0	0	0	
RI_8955	RI@chr1@143875235-143876052	chr1:143875219-143875235	chr1:143876052-143876306	chr1:143875219-143876306	chr1:143875235-143876052	+	ENSG00000307137.1	ENSG00000307137	annotated	3	0	0		3	2	0	
RI_8956	RI@chr1@143875239-143875787	chr1:143875219-143875239	chr1:143875787-143876306	chr1:143875219-143876306	chr1:143875239-143875787	+	ENSG00000307137.1	ENSG00000307137	annotated	0	0	0		0	0	0	
RI_8957	RI@chr1@143875239-143876081	chr1:143875219-143875239	chr1:143876081-143876306	chr1:143875219-143876306	chr1:143875239-143876081	+	ENSG00000307137.1	ENSG00000307137	annotated	0	3	0		0	6	1	
RI_8958	RI@chr1@143875239-143876052	chr1:143875219-143875239	chr1:143876052-143876306	chr1:143875219-143876306	chr1:143875239-143876052	+	ENSG00000307137.1	ENSG00000307137	annotated	0	0	7		0	2	4	
RI_8959	RI@chr1@143875239-143876049	chr1:143875219-143875239	chr1:143876049-143876306	chr1:143875219-143876306	chr1:143875239-143876049	+	ENSG00000307137.1	ENSG00000307137	annotated	0	0	0		0	1	0	
RI_8960	RI@chr1@143875906-143876052	chr1:143875787-143875906	chr1:143876052-143876306	chr1:143875787-143876306	chr1:143875906-143876052	+	ENSG00000307137.1	ENSG00000307137	annotated	0	0	0		0	2	0	
RI_8961	RI@chr1@143973153-143973368	chr1:143972960-143973153	chr1:143973368-143973982	chr1:143972960-143973982	chr1:143973153-143973368	-	ENSG00000294276.1	ENSG00000294276	unannotated	0	0	0		1	0	0	
RI_8962	RI@chr1@143973177-143973368	chr1:143972960-143973177	chr1:143973368-143973982	chr1:143972960-143973982	chr1:143973177-143973368	-	ENSG00000294276.1	ENSG00000294276	unannotated	0	0	0		0	0	2	
RI_8963	RI@chr1@14829-14930	chr1:14400-14829	chr1:14930-15038	chr1:14400-15038	chr1:14829-14930	-	ENSG00000310526.1	WASH7P	annotated	7	0	1		0	0	3	
RI_8964	RI@chr1@14737-14970	chr1:14404-14737	chr1:14970-15038	chr1:14404-15038	chr1:14737-14970	-	ENSG00000310526.1	WASH7P	annotated	83	0	0	1.0	51	0	0	1.0
