event_id	pos_id	mse_n	exon	intron	strand	gene_id	gene_name	label	SRR601500_junction	SRR601500_PSI	SRR604528_junction	SRR604528_PSI
MSE_39313	MSE@chr3@152446704-152446757;152447620-152447773;152455542-152455577@152445539-152456267	3	chr3:152446704-152446757;chr3:152447620-152447773;chr3:152455542-152455577	chr3:152445539-152446704;chr3:152446757-152447620;chr3:152447773-152455542;chr3:152455577-152456267;chr3:152445539-152456267	+	ENSG00000152601.18	MBNL1	annotated	19;17;30;26;0	1.0	7;5;14;9;0	
MSE_39314	MSE@chr3@152447620-152447773;152455542-152455577@152445539-152456267	2	chr3:152447620-152447773;chr3:152455542-152455577	chr3:152445539-152447620;chr3:152447773-152455542;chr3:152455577-152456267;chr3:152445539-152456267	+	ENSG00000152601.18	MBNL1	annotated	22;30;26;0	1.0	14;14;9;0	1.0
MSE_39315	MSE@chr3@152455542-152455577;152456267-152456361@152447773-152459271	2	chr3:152455542-152455577;chr3:152456267-152456361	chr3:152447773-152455542;chr3:152455577-152456267;chr3:152456361-152459271;chr3:152447773-152459271	+	ENSG00000152601.18	MBNL1	annotated	30;26;68;1	0.9763779527559056	14;9;19;0	1.0
MSE_39316	MSE@chr3@15271601-15271671;15273116-15273405@15269877-15304103	2	chr3:15271601-15271671;chr3:15273116-15273405	chr3:15269877-15271601;chr3:15271671-15273116;chr3:15273405-15304103;chr3:15269877-15304103	-	ENSG00000131370.16	SH3BP5	annotated	0;0;0;128	0.0	0;0;0;39	0.0
MSE_39317	MSE@chr3@154108669-154108785;154119686-154119808@154030379-154121072	2	chr3:154108669-154108785;chr3:154119686-154119808	chr3:154030379-154108669;chr3:154108785-154119686;chr3:154119808-154121072;chr3:154030379-154121072	-	ENSG00000243069.9	ARHGEF26-AS1	unannotated	5;0;19;2		6;2;43;4	0.8095238095238095
MSE_39318	MSE@chr3@15414730-15414914;15415498-15415583@15414162-15415772	2	chr3:15414730-15414914;chr3:15415498-15415583	chr3:15414162-15414730;chr3:15414914-15415498;chr3:15415583-15415772;chr3:15414162-15415772	-	ENSG00000206562.12	METTL6	annotated	1;1;13;14	0.2631578947368421	0;4;15;6	
MSE_39351	MSE@chr3@15574977-15575082;15579910-15580045;15582877-15582989;15585248-15585342;15586525-15586602;15589540-15589612;15591600-15591680;15596384-15596424@15573242-15601090	8	chr3:15574977-15575082;chr3:15579910-15580045;chr3:15582877-15582989;chr3:15585248-15585342;chr3:15586525-15586602;chr3:15589540-15589612;chr3:15591600-15591680;chr3:15596384-15596424	chr3:15573242-15574977;chr3:15575082-15579910;chr3:15580045-15582877;chr3:15582989-15585248;chr3:15585342-15586525;chr3:15586602-15589540;chr3:15589612-15591600;chr3:15591680-15596384;chr3:15596424-15601090;chr3:15573242-15601090	-	ENSG00000131373.15	HACL1	annotated	19;19;27;16;12;11;19;20;24;0	1.0	14;6;5;8;5;8;7;9;10;0	
MSE_39352	MSE@chr3@15574977-15575082;15579910-15580045;15582877-15582989;15585248-15585342;15586525-15586602;15589540-15589612;15596384-15596424@15573242-15601090	7	chr3:15574977-15575082;chr3:15579910-15580045;chr3:15582877-15582989;chr3:15585248-15585342;chr3:15586525-15586602;chr3:15589540-15589612;chr3:15596384-15596424	chr3:15573242-15574977;chr3:15575082-15579910;chr3:15580045-15582877;chr3:15582989-15585248;chr3:15585342-15586525;chr3:15586602-15589540;chr3:15589612-15596384;chr3:15596424-15601090;chr3:15573242-15601090	-	ENSG00000131373.15	HACL1	annotated	19;19;27;16;12;11;3;24;0	1.0	14;6;5;8;5;8;1;10;0	
MSE_39353	MSE@chr3@15574977-15575082;15579910-15580045;15582877-15582989;15585248-15585342;15586525-15586602;15591600-15591680;15596384-15596424@15573242-15601090	7	chr3:15574977-15575082;chr3:15579910-15580045;chr3:15582877-15582989;chr3:15585248-15585342;chr3:15586525-15586602;chr3:15591600-15591680;chr3:15596384-15596424	chr3:15573242-15574977;chr3:15575082-15579910;chr3:15580045-15582877;chr3:15582989-15585248;chr3:15585342-15586525;chr3:15586602-15591600;chr3:15591680-15596384;chr3:15596424-15601090;chr3:15573242-15601090	-	ENSG00000131373.15	HACL1	annotated	19;19;27;16;12;0;20;24;0	1.0	14;6;5;8;5;0;9;10;0	
MSE_39354	MSE@chr3@15574977-15575082;15579910-15580045;15582877-15582989;15585248-15585342;15589540-15589612;15591600-15591680;15596384-15596424@15573242-15601090	7	chr3:15574977-15575082;chr3:15579910-15580045;chr3:15582877-15582989;chr3:15585248-15585342;chr3:15589540-15589612;chr3:15591600-15591680;chr3:15596384-15596424	chr3:15573242-15574977;chr3:15575082-15579910;chr3:15580045-15582877;chr3:15582989-15585248;chr3:15585342-15589540;chr3:15589612-15591600;chr3:15591680-15596384;chr3:15596424-15601090;chr3:15573242-15601090	-	ENSG00000131373.15	HACL1	annotated	19;19;27;16;0;19;20;24;0	1.0	14;6;5;8;1;7;9;10;0	
MSE_39355	MSE@chr3@15574977-15575082;15579910-15580045;15582877-15582989;15589540-15589612;15591600-15591680;15596384-15596424@15573242-15601090	6	chr3:15574977-15575082;chr3:15579910-15580045;chr3:15582877-15582989;chr3:15589540-15589612;chr3:15591600-15591680;chr3:15596384-15596424	chr3:15573242-15574977;chr3:15575082-15579910;chr3:15580045-15582877;chr3:15582989-15589540;chr3:15589612-15591600;chr3:15591680-15596384;chr3:15596424-15601090;chr3:15573242-15601090	-	ENSG00000131373.15	HACL1	annotated	19;19;27;8;19;20;24;0	1.0	14;6;5;1;7;9;10;0	
MSE_39356	MSE@chr3@15574977-15575082;15579910-15580045;15582877-15582989;15591600-15591680;15596384-15596424@15573242-15601090	5	chr3:15574977-15575082;chr3:15579910-15580045;chr3:15582877-15582989;chr3:15591600-15591680;chr3:15596384-15596424	chr3:15573242-15574977;chr3:15575082-15579910;chr3:15580045-15582877;chr3:15582989-15591600;chr3:15591680-15596384;chr3:15596424-15601090;chr3:15573242-15601090	-	ENSG00000131373.15	HACL1	annotated	19;19;27;1;20;24;0	1.0	14;6;5;0;9;10;0	
MSE_39357	MSE@chr3@15579910-15580045;15582877-15582989;15585248-15585342;15586525-15586602;15591600-15591680;15596384-15596424@15573242-15601090	6	chr3:15579910-15580045;chr3:15582877-15582989;chr3:15585248-15585342;chr3:15586525-15586602;chr3:15591600-15591680;chr3:15596384-15596424	chr3:15573242-15579910;chr3:15580045-15582877;chr3:15582989-15585248;chr3:15585342-15586525;chr3:15586602-15591600;chr3:15591680-15596384;chr3:15596424-15601090;chr3:15573242-15601090	-	ENSG00000131373.15	HACL1	annotated	6;27;16;12;0;20;24;0	1.0	2;5;8;5;0;9;10;0	
MSE_39358	MSE@chr3@155804051-155804173;155805597-155805723@155802591-155806139	2	chr3:155804051-155804173;chr3:155805597-155805723	chr3:155802591-155804051;chr3:155804173-155805597;chr3:155805723-155806139;chr3:155802591-155806139	-	ENSG00000174928.16	C3orf33	annotated	0;0;0;6		0;0;0;1	
MSE_39359	MSE@chr3@155833468-155833585;155833857-155834041@155829903-155842432	2	chr3:155833468-155833585;chr3:155833857-155834041	chr3:155829903-155833468;chr3:155833585-155833857;chr3:155834041-155842432;chr3:155829903-155842432	-	ENSG00000169359.16	SLC33A1	annotated	13;17;9;0	1.0	10;13;8;0	1.0
MSE_39360	MSE@chr3@155842432-155842619;155845013-155845076@155834041-155853223	2	chr3:155842432-155842619;chr3:155845013-155845076	chr3:155834041-155842432;chr3:155842619-155845013;chr3:155845076-155853223;chr3:155834041-155853223	-	ENSG00000169359.16	SLC33A1	annotated	9;0;0;0		8;0;0;0	
MSE_39361	MSE@chr3@15585248-15585342;15586525-15586602@15582989-15589540	2	chr3:15585248-15585342;chr3:15586525-15586602	chr3:15582989-15585248;chr3:15585342-15586525;chr3:15586602-15589540;chr3:15582989-15589540	-	ENSG00000131373.15	HACL1	annotated	16;12;11;8	0.6190476190476191	8;5;8;1	
MSE_39362	MSE@chr3@15585248-15585342;15586525-15586602@15582989-15591600	2	chr3:15585248-15585342;chr3:15586525-15586602	chr3:15582989-15585248;chr3:15585342-15586525;chr3:15586602-15591600;chr3:15582989-15591600	-	ENSG00000131373.15	HACL1	annotated	16;12;0;1		8;5;0;0	
MSE_39363	MSE@chr3@15585248-15585342;15586525-15586602;15589540-15589612@15582989-15591600	3	chr3:15585248-15585342;chr3:15586525-15586602;chr3:15589540-15589612	chr3:15582989-15585248;chr3:15585342-15586525;chr3:15586602-15589540;chr3:15589612-15591600;chr3:15582989-15591600	-	ENSG00000131373.15	HACL1	annotated	16;12;11;19;1	0.9354838709677419	8;5;8;7;0	
MSE_39364	MSE@chr3@15585248-15585342;15589540-15589612@15582989-15591600	2	chr3:15585248-15585342;chr3:15589540-15589612	chr3:15582989-15585248;chr3:15585342-15589540;chr3:15589612-15591600;chr3:15582989-15591600	-	ENSG00000131373.15	HACL1	annotated	16;0;19;1	0.9210526315789473	8;1;7;0	
MSE_39365	MSE@chr3@155856431-155856478;155858252-155858332@155855078-155862648	2	chr3:155856431-155856478;chr3:155858252-155858332	chr3:155855078-155856431;chr3:155856478-155858252;chr3:155858332-155862648;chr3:155855078-155862648	+	ENSG00000286585.4	ENSG00000286585	annotated	0;0;3;0		0;0;0;0	
MSE_39366	MSE@chr3@155857118-155857239;155858252-155858332@155855078-155862648	2	chr3:155857118-155857239;chr3:155858252-155858332	chr3:155855078-155857118;chr3:155857239-155858252;chr3:155858332-155862648;chr3:155855078-155862648	+	ENSG00000286585.4	ENSG00000286585	annotated	0;0;3;0		0;0;0;0	
MSE_39367	MSE@chr3@155893518-155893699;155897927-155898041@155870897-155903863	2	chr3:155893518-155893699;chr3:155897927-155898041	chr3:155870897-155893518;chr3:155893699-155897927;chr3:155898041-155903863;chr3:155870897-155903863	+	ENSG00000163655.16	GMPS	annotated	13;20;22;0	1.0	7;9;14;0	1.0
MSE_39368	MSE@chr3@15589540-15589612;15591600-15591680;15596384-15596424@15586602-15601090	3	chr3:15589540-15589612;chr3:15591600-15591680;chr3:15596384-15596424	chr3:15586602-15589540;chr3:15589612-15591600;chr3:15591680-15596384;chr3:15596424-15601090;chr3:15586602-15601090	-	ENSG00000131373.15	HACL1	annotated	11;19;20;24;0	1.0	8;7;9;10;0	
MSE_39369	MSE@chr3@15589540-15589612;15596384-15596424@15586602-15601090	2	chr3:15589540-15589612;chr3:15596384-15596424	chr3:15586602-15589540;chr3:15589612-15596384;chr3:15596424-15601090;chr3:15586602-15601090	-	ENSG00000131373.15	HACL1	annotated	11;3;24;0	1.0	8;1;10;0	
MSE_39370	MSE@chr3@15591600-15591680;15596384-15596424@15586602-15601090	2	chr3:15591600-15591680;chr3:15596384-15596424	chr3:15586602-15591600;chr3:15591680-15596384;chr3:15596424-15601090;chr3:15586602-15601090	-	ENSG00000131373.15	HACL1	annotated	0;20;24;0	1.0	0;9;10;0	
MSE_39371	MSE@chr3@15602137-15602310;15632591-15632866@15601894-15635424	2	chr3:15602137-15602310;chr3:15632591-15632866	chr3:15601894-15602137;chr3:15602310-15632591;chr3:15632866-15635424;chr3:15601894-15635424	+	ENSG00000169814.18	BTD	annotated	0;0;2;8		0;0;0;8	
MSE_39372	MSE@chr3@15630002-15630120;15631427-15631495@15601894-15635424	2	chr3:15630002-15630120;chr3:15631427-15631495	chr3:15601894-15630002;chr3:15630120-15631427;chr3:15631495-15635424;chr3:15601894-15635424	+	ENSG00000169814.18	BTD	annotated	0;0;0;8		0;0;0;8	
MSE_39373	MSE@chr3@15679301-15679384;15679476-15679563@15678354-15685226	2	chr3:15679301-15679384;chr3:15679476-15679563	chr3:15678354-15679301;chr3:15679384-15679476;chr3:15679563-15685226;chr3:15678354-15685226	-	ENSG00000206560.12	ANKRD28	annotated	41;28;38;0	1.0	23;28;39;2	0.9375
MSE_39375	MSE@chr3@157151486-157151591;157151729-157151930@157150381-157152177	2	chr3:157151486-157151591;chr3:157151729-157151930	chr3:157150381-157151486;chr3:157151591-157151729;chr3:157151930-157152177;chr3:157150381-157152177	-	ENSG00000163660.12	CCNL1	annotated	0;0;8;27	0.0898876404494382	1;0;3;41	0.031496062992125984
MSE_39377	MSE@chr3@157230089-157230297;157238024-157238107@157175389-157239590	2	chr3:157230089-157230297;chr3:157238024-157238107	chr3:157175389-157230089;chr3:157230297-157238024;chr3:157238107-157239590;chr3:157175389-157239590	+	ENSG00000241135.9	LINC00881	annotated	0;0;0;1		0;0;0;2	
MSE_39378	MSE@chr3@157489055-157489160;157493187-157493293@157470529-157495212	2	chr3:157489055-157489160;chr3:157493187-157493293	chr3:157470529-157489055;chr3:157489160-157493187;chr3:157493293-157495212;chr3:157470529-157495212	-	ENSG00000197415.12	VEPH1	annotated	0;0;0;1		0;0;0;0	
MSE_39381	MSE@chr3@157495212-157495506;157499395-157499675@157470529-157533513	2	chr3:157495212-157495506;chr3:157499395-157499675	chr3:157470529-157495212;chr3:157495506-157499395;chr3:157499675-157533513;chr3:157470529-157533513	-	ENSG00000197415.12	VEPH1	annotated	1;0;0;0		0;0;0;0	
MSE_39382	MSE@chr3@157495212-157495506;157505278-157505409@157470529-157533513	2	chr3:157495212-157495506;chr3:157505278-157505409	chr3:157470529-157495212;chr3:157495506-157505278;chr3:157505409-157533513;chr3:157470529-157533513	-	ENSG00000197415.12	VEPH1	annotated	1;0;0;0		0;0;0;0	
MSE_39383	MSE@chr3@158122103-158122298;158123866-158123991@158110211-158203072	2	chr3:158122103-158122298;chr3:158123866-158123991	chr3:158110211-158122103;chr3:158122298-158123866;chr3:158123991-158203072;chr3:158110211-158203072	+	ENSG00000174891.14	RSRC1	annotated	16;50;80;0	1.0	12;33;44;0	1.0
MSE_39384	MSE@chr3@158123866-158123991;158132086-158132263@158122298-158203072	2	chr3:158123866-158123991;chr3:158132086-158132263	chr3:158122298-158123866;chr3:158123991-158132086;chr3:158132263-158203072;chr3:158122298-158203072	+	ENSG00000174891.14	RSRC1	annotated	50;0;0;0	1.0	33;0;0;0	1.0
MSE_39385	MSE@chr3@158132086-158132263;158203072-158203245@158123991-158298039	2	chr3:158132086-158132263;chr3:158203072-158203245	chr3:158123991-158132086;chr3:158132263-158203072;chr3:158203245-158298039;chr3:158123991-158298039	+	ENSG00000174891.14	RSRC1	annotated	0;0;43;0	1.0	0;0;11;0	
MSE_39386	MSE@chr3@158203072-158203245;158225657-158225733@158123991-158298039	2	chr3:158203072-158203245;chr3:158225657-158225733	chr3:158123991-158203072;chr3:158203245-158225657;chr3:158225733-158298039;chr3:158123991-158298039	+	ENSG00000174891.14	RSRC1	annotated	80;1;0;0	1.0	44;0;0;0	1.0
MSE_39387	MSE@chr3@158203072-158203245;158225657-158225733;158231170-158231278@158123991-158298039	3	chr3:158203072-158203245;chr3:158225657-158225733;chr3:158231170-158231278	chr3:158123991-158203072;chr3:158203245-158225657;chr3:158225733-158231170;chr3:158231278-158298039;chr3:158123991-158298039	+	ENSG00000174891.14	RSRC1	annotated	80;1;0;0;0	1.0	44;0;0;0;0	1.0
MSE_39388	MSE@chr3@158225657-158225733;158231170-158231278@158203245-158298039	2	chr3:158225657-158225733;chr3:158231170-158231278	chr3:158203245-158225657;chr3:158225733-158231170;chr3:158231278-158298039;chr3:158203245-158298039	+	ENSG00000174891.14	RSRC1	annotated	1;0;0;43	0.007692307692307692	0;0;0;11	0.0
MSE_39389	MSE@chr3@158225657-158225733;158231170-158231278;158298039-158298075@158203245-158354857	3	chr3:158225657-158225733;chr3:158231170-158231278;chr3:158298039-158298075	chr3:158203245-158225657;chr3:158225733-158231170;chr3:158231278-158298039;chr3:158298075-158354857;chr3:158203245-158354857	+	ENSG00000174891.14	RSRC1	annotated	1;0;0;76;0	1.0	0;0;0;17;0	
MSE_39390	MSE@chr3@158225657-158225733;158298039-158298075@158203245-158354857	2	chr3:158225657-158225733;chr3:158298039-158298075	chr3:158203245-158225657;chr3:158225733-158298039;chr3:158298075-158354857;chr3:158203245-158354857	+	ENSG00000174891.14	RSRC1	annotated	1;0;76;0	1.0	0;0;17;0	
MSE_39391	MSE@chr3@158573298-158573433;158592434-158592581@158571347-158596862	2	chr3:158573298-158573433;chr3:158592434-158592581	chr3:158571347-158573298;chr3:158573433-158592434;chr3:158592581-158596862;chr3:158571347-158596862	+	ENSG00000178053.21	MLF1	annotated	0;0;42;3	0.8235294117647058	0;0;19;4	
MSE_39392	MSE@chr3@158582656-158582929;158592434-158592581@158571391-158596862	2	chr3:158582656-158582929;chr3:158592434-158592581	chr3:158571391-158582656;chr3:158582929-158592434;chr3:158592581-158596862;chr3:158571391-158596862	+	ENSG00000178053.21	MLF1	annotated	0;0;42;0	1.0	0;0;19;7	
MSE_39393	MSE@chr3@158582656-158582929;158592434-158592581;158593382-158593426@158571347-158596862	3	chr3:158582656-158582929;chr3:158592434-158592581;chr3:158593382-158593426	chr3:158571347-158582656;chr3:158582929-158592434;chr3:158592581-158593382;chr3:158593426-158596862;chr3:158571347-158596862	+	ENSG00000178053.21	MLF1	annotated	0;0;0;0;3		0;0;0;0;4	
MSE_39394	MSE@chr3@158588852-158588924;158592434-158592581@158571391-158596862	2	chr3:158588852-158588924;chr3:158592434-158592581	chr3:158571391-158588852;chr3:158588924-158592434;chr3:158592581-158596862;chr3:158571391-158596862	+	ENSG00000178053.21	MLF1	annotated	0;0;42;0	1.0	0;1;19;7	
MSE_39395	MSE@chr3@158588852-158588924;158592434-158592581@158571347-158596862	2	chr3:158588852-158588924;chr3:158592434-158592581	chr3:158571347-158588852;chr3:158588924-158592434;chr3:158592581-158596862;chr3:158571347-158596862	+	ENSG00000178053.21	MLF1	annotated	2;0;42;3	0.8301886792452831	1;1;19;4	
MSE_39396	MSE@chr3@158588852-158588924;158592434-158592581;158593382-158593426@158571391-158596862	3	chr3:158588852-158588924;chr3:158592434-158592581;chr3:158593382-158593426	chr3:158571391-158588852;chr3:158588924-158592434;chr3:158592581-158593382;chr3:158593426-158596862;chr3:158571391-158596862	+	ENSG00000178053.21	MLF1	annotated	0;0;0;0;0		0;1;0;0;7	
MSE_39397	MSE@chr3@158588860-158588924;158592434-158592581@158571347-158596862	2	chr3:158588860-158588924;chr3:158592434-158592581	chr3:158571347-158588860;chr3:158588924-158592434;chr3:158592581-158596862;chr3:158571347-158596862	+	ENSG00000178053.21	MLF1	annotated	0;0;42;3	0.8235294117647058	0;1;19;4	
MSE_39398	MSE@chr3@158592434-158592581;158593382-158593421@158571391-158596862	2	chr3:158592434-158592581;chr3:158593382-158593421	chr3:158571391-158592434;chr3:158592581-158593382;chr3:158593421-158596862;chr3:158571391-158596862	+	ENSG00000178053.21	MLF1	annotated	9;0;0;0		9;0;0;7	
MSE_39399	MSE@chr3@158592434-158592581;158593382-158593426@158571391-158596862	2	chr3:158592434-158592581;chr3:158593382-158593426	chr3:158571391-158592434;chr3:158592581-158593382;chr3:158593426-158596862;chr3:158571391-158596862	+	ENSG00000178053.21	MLF1	annotated	9;0;0;0		9;0;0;7	
MSE_39400	MSE@chr3@158592434-158592581;158593382-158593426@158571347-158596862	2	chr3:158592434-158592581;chr3:158593382-158593426	chr3:158571347-158592434;chr3:158592581-158593382;chr3:158593426-158596862;chr3:158571347-158596862	+	ENSG00000178053.21	MLF1	annotated	13;0;0;3		12;0;0;4	
MSE_39401	MSE@chr3@158592434-158592581;158596349-158596423@158571391-158596862	2	chr3:158592434-158592581;chr3:158596349-158596423	chr3:158571391-158592434;chr3:158592581-158596349;chr3:158596423-158596862;chr3:158571391-158596862	+	ENSG00000178053.21	MLF1	annotated	9;0;0;0		9;0;0;7	
MSE_39402	MSE@chr3@15939510-15939598;15942626-15942822@15860177-15946784	2	chr3:15939510-15939598;chr3:15942626-15942822	chr3:15860177-15939510;chr3:15939598-15942626;chr3:15942822-15946784;chr3:15860177-15946784	+	ENSG00000287042.4	ENSG00000287042	annotated	1;1;3;0		2;1;0;4	
MSE_39403	MSE@chr3@15939510-15939598;15942626-15942822@15860265-15946784	2	chr3:15939510-15939598;chr3:15942626-15942822	chr3:15860265-15939510;chr3:15939598-15942626;chr3:15942822-15946784;chr3:15860265-15946784	+	ENSG00000287042.4	ENSG00000287042	annotated	0;1;3;1		1;1;0;1	
MSE_39404	MSE@chr3@15939510-15939598;15942626-15942904@15860265-15946784	2	chr3:15939510-15939598;chr3:15942626-15942904	chr3:15860265-15939510;chr3:15939598-15942626;chr3:15942904-15946784;chr3:15860265-15946784	+	ENSG00000287042.4	ENSG00000287042	annotated	0;1;7;1		1;1;2;1	
MSE_39405	MSE@chr3@15939510-15939598;15942692-15942822@15860265-15946784	2	chr3:15939510-15939598;chr3:15942692-15942822	chr3:15860265-15939510;chr3:15939598-15942692;chr3:15942822-15946784;chr3:15860265-15946784	+	ENSG00000287042.4	ENSG00000287042	annotated	0;3;3;1		1;1;0;1	
MSE_39406	MSE@chr3@15939510-15939598;15942692-15942904@15860265-15946784	2	chr3:15939510-15939598;chr3:15942692-15942904	chr3:15860265-15939510;chr3:15939598-15942692;chr3:15942904-15946784;chr3:15860265-15946784	+	ENSG00000287042.4	ENSG00000287042	annotated	0;3;7;1		1;1;2;1	
