event_id	pos_id	exon_a	exon_b	intron_a1	intron_a2	intron_b1	intron_b2	strand	gene_id	gene_name	label	SRR601500_junction_a1	SRR601500_junction_a2	SRR601500_junction_b1	SRR601500_junction_b2	SRR601500_PSI	SRR604528_junction_a1	SRR604528_junction_a2	SRR604528_junction_b1	SRR604528_junction_b2	SRR604528_PSI
MXE_932	MXE@chr8@103886223@103910134-103910201@103910321-103910529@103912053	chr8:103910134-103910201	chr8:103910321-103910529	chr8:103886223-103910134	chr8:103910201-103912053	chr8:103886223-103910321	chr8:103910529-103912053	+	ENSG00000176406.25	RIMS2	annotated	44	48	19	20	0.7022900763358778	26	23	8	18	0.6533333333333333
MXE_936	MXE@chr8@119806401@119819346-119819508@119831677-119831731@119832482	chr8:119819346-119819508	chr8:119831677-119831731	chr8:119806401-119819346	chr8:119819508-119832482	chr8:119806401-119831677	chr8:119831731-119832482	-	ENSG00000064313.13	TAF2	annotated	6	0	2	4		8	0	0	4	
MXE_937	MXE@chr8@12447211@12450337-12450455@12480829-12480935@12565886	chr8:12450337-12450455	chr8:12480829-12480935	chr8:12447211-12450337	chr8:12450455-12565886	chr8:12447211-12480829	chr8:12480935-12565886	+	ENSG00000227888.5	FAM66A	annotated	2	0	0	1		1	0	0	3	
MXE_943	MXE@chr8@144780280@144780875-144780965@144785725-144785799@144787110	chr8:144780875-144780965	chr8:144785725-144785799	chr8:144780280-144780875	chr8:144780965-144787110	chr8:144780280-144785725	chr8:144785799-144787110	-	ENSG00000196378.14	ZNF34	annotated	5	0	0	0		3	0	0	0	
MXE_944	MXE@chr8@17551986@17554560-17554699@17554946-17555082@17558295	chr8:17554560-17554699	chr8:17554946-17555082	chr8:17551986-17554560	chr8:17554699-17558295	chr8:17551986-17554946	chr8:17555082-17558295	+	ENSG00000003989.18	SLC7A2	annotated	12	4	0	0		7	3	0	0	
MXE_945	MXE@chr8@20943599@20944458-20944633@20952714-20952916@20973733	chr8:20944458-20944633	chr8:20952714-20952916	chr8:20943599-20944458	chr8:20944633-20973733	chr8:20943599-20952714	chr8:20952916-20973733	-	ENSG00000254092.5	ENSG00000254092	annotated	2	0	0	2		1	0	1	0	
MXE_946	MXE@chr8@22408496@22409946-22410115@22412037-22412206@22414780	chr8:22409946-22410115	chr8:22412037-22412206	chr8:22408496-22409946	chr8:22410115-22414780	chr8:22408496-22412037	chr8:22412206-22414780	+	ENSG00000104635.15	SLC39A14	annotated	0	0	26	27	0.0	2	0	18	27	0.0425531914893617
MXE_947	MXE@chr8@24320307@24321218-24321289@24321315-24321448@24323834	chr8:24321218-24321289	chr8:24321315-24321448	chr8:24320307-24321218	chr8:24321289-24323834	chr8:24320307-24321315	chr8:24321448-24323834	+	ENSG00000042980.14	ADAM28	annotated	3	0	0	0		1	0	0	0	
MXE_949	MXE@chr8@26756779@26770281-26770666@26859032-26859205@26864087	chr8:26770281-26770666	chr8:26859032-26859205	chr8:26756779-26770281	chr8:26770666-26864087	chr8:26756779-26859032	chr8:26859205-26864087	-	ENSG00000120907.18	ADRA1A	annotated	1	1	0	0		0	2	0	0	
MXE_950	MXE@chr8@26748748@26770281-26770666@26859032-26859205@26864087	chr8:26770281-26770666	chr8:26859032-26859205	chr8:26748748-26770281	chr8:26770666-26864087	chr8:26748748-26859032	chr8:26859205-26864087	-	ENSG00000120907.18	ADRA1A	annotated	2	1	0	0		0	2	0	0	
MXE_951	MXE@chr8@38543846@38544084-38544150@38551455-38551578@38552621	chr8:38544084-38544150	chr8:38551455-38551578	chr8:38543846-38544084	chr8:38544150-38552621	chr8:38543846-38551455	chr8:38551578-38552621	-	ENSG00000253361.4	ENSG00000253361	annotated	2	0	0	0		0	0	0	0	
MXE_952	MXE@chr8@39082721@39082968-39083073@39090136-39090188@39091259	chr8:39082968-39083073	chr8:39090136-39090188	chr8:39082721-39082968	chr8:39083073-39091259	chr8:39082721-39090136	chr8:39090188-39091259	+	ENSG00000168615.13	ADAM9	annotated	50	0	1	73	0.4032258064516129	27	0	0	51	0.34615384615384615
MXE_956	MXE@chr8@47291137@47293867-47294030@47330780-47330895@47388341	chr8:47293867-47294030	chr8:47330780-47330895	chr8:47291137-47293867	chr8:47294030-47388341	chr8:47291137-47330780	chr8:47330895-47388341	+	ENSG00000164808.17	SPIDR	annotated	49	0	1	0	0.98	35	0	0	0	1.0
MXE_959	MXE@chr8@7113742@7201295-7201511@7205500-7205591@7221713	chr8:7201295-7201511	chr8:7205500-7205591	chr8:7113742-7201295	chr8:7201511-7221713	chr8:7113742-7205500	chr8:7205591-7221713	-	ENSG00000299322.1	ENSG00000299322	annotated	1	0	0	0		0	0	0	0	
MXE_961	MXE@chr8@8154530@8163610-8163707@8173646-8173935@8190120	chr8:8163610-8163707	chr8:8173646-8173935	chr8:8154530-8163610	chr8:8163707-8190120	chr8:8154530-8173646	chr8:8173935-8190120	+	ENSG00000284606.2	ENSG00000284606	annotated	0	0	1	0		0	0	0	0	
MXE_962	MXE@chr8@81842671@81844330-81844382@81844451-81844571@81848991	chr8:81844330-81844382	chr8:81844451-81844571	chr8:81842671-81844330	chr8:81844382-81848991	chr8:81842671-81844451	chr8:81844571-81848991	+	ENSG00000254689.4	LINC02235	annotated	0	0	0	0		1	0	0	0	
MXE_963	MXE@chr8@82588243@82629923-82630035@82675918-82676016@82677118	chr8:82629923-82630035	chr8:82675918-82676016	chr8:82588243-82629923	chr8:82630035-82677118	chr8:82588243-82675918	chr8:82676016-82677118	-	ENSG00000253503.7	ENSG00000253503	annotated	0	0	0	1		0	0	0	0	
MXE_964	MXE@chr8@90042800@90044849-90044995@90045032-90045086@90051677	chr8:90044849-90044995	chr8:90045032-90045086	chr8:90042800-90044849	chr8:90044995-90051677	chr8:90042800-90045032	chr8:90045086-90051677	+	ENSG00000104325.7	DECR1	annotated	144	177	0	0	1.0	152	183	0	0	1.0
MXE_966	MXE@chr8@93705010@93707202-93707281@93708011-93708016@93709771	chr8:93707202-93707281	chr8:93708011-93708016	chr8:93705010-93707202	chr8:93707281-93709771	chr8:93705010-93708011	chr8:93708016-93709771	+	ENSG00000188343.14	CIBAR1	annotated	1	1	85	78	0.012121212121212121	1	1	40	39	0.024691358024691357
MXE_968	MXE@chr9@104816345@104817226-104817304@104817332-104817404@104818663	chr9:104817226-104817304	chr9:104817332-104817404	chr9:104816345-104817226	chr9:104817304-104818663	chr9:104816345-104817332	chr9:104817404-104818663	-	ENSG00000165029.17	ABCA1	annotated	1	1	1	6		2	0	1	7	
MXE_969	MXE@chr9@106588464@106664753-106664877@106672874-106672939@106697808	chr9:106664753-106664877	chr9:106672874-106672939	chr9:106588464-106664753	chr9:106664877-106697808	chr9:106588464-106672874	chr9:106672939-106697808	+	ENSG00000234323.11	LINC01505	annotated	0	0	0	0		0	0	0	1	
MXE_972	MXE@chr9@10958804@10994188-10994265@11046182-11046656@11064969	chr9:10994188-10994265	chr9:11046182-11046656	chr9:10958804-10994188	chr9:10994265-11064969	chr9:10958804-11046182	chr9:11046656-11064969	-	ENSG00000270372.2	ENSG00000270372	annotated	0	0	0	0		0	0	0	1	
MXE_976	MXE@chr9@120776226@120776931-120777021@120778351-120778545@120787769	chr9:120776931-120777021	chr9:120778351-120778545	chr9:120776226-120776931	chr9:120777021-120787769	chr9:120776226-120778351	chr9:120778545-120787769	-	ENSG00000119402.18	FBXW2	annotated	0	0	44	51	0.0	0	0	18	31	0.0
MXE_977	MXE@chr9@121447597@121452144-121452281@121455655-121455841@121460104	chr9:121452144-121452281	chr9:121455655-121455841	chr9:121447597-121452144	chr9:121452281-121460104	chr9:121447597-121455655	chr9:121455841-121460104	-	ENSG00000204136.12	GGTA1	annotated	0	0	0	39	0.0	0	0	0	32	0.0
MXE_978	MXE@chr9@128149663@128150238-128150374@128150375-128150556@128151638	chr9:128150238-128150374	chr9:128150375-128150556	chr9:128149663-128150238	chr9:128150374-128151638	chr9:128149663-128150375	chr9:128150556-128151638	+	ENSG00000148346.12	LCN2	annotated	9	3	0	0		15	26	0	0	1.0
MXE_979	MXE@chr9@129493595@129503259-129503295@129503323-129503672@129504892	chr9:129503259-129503295	chr9:129503323-129503672	chr9:129493595-129503259	chr9:129503295-129504892	chr9:129493595-129503323	chr9:129503672-129504892	+	ENSG00000204054.15	LINC00963	annotated	0	0	11	0		0	0	8	0	
MXE_980	MXE@chr9@138096611@138101104-138101200@138102711-138102807@138105699	chr9:138101104-138101200	chr9:138102711-138102807	chr9:138096611-138101104	chr9:138101200-138105699	chr9:138096611-138102711	chr9:138102807-138105699	+	ENSG00000148408.15	CACNA1B	annotated	3	0	69	66	0.021739130434782608	2	0	14	22	0.05263157894736842
MXE_982	MXE@chr9@186011@188390-188484@188524-188582@191888	chr9:188390-188484	chr9:188524-188582	chr9:186011-188390	chr9:188484-191888	chr9:186011-188524	chr9:188582-191888	-	ENSG00000287480.2	ENSG00000287480	annotated	0	0	2	0		0	0	0	0	
MXE_984	MXE@chr9@35618121@35618222-35618437@35618742-35618865@35619512	chr9:35618222-35618437	chr9:35618742-35618865	chr9:35618121-35618222	chr9:35618437-35619512	chr9:35618121-35618742	chr9:35618865-35619512	-	ENSG00000137101.14	CD72	annotated	0	0	0	0		1	0	2	0	
MXE_985	MXE@chr9@35684550@35684732-35684807@35685064-35685139@35685269	chr9:35684732-35684807	chr9:35685064-35685139	chr9:35684550-35684732	chr9:35684807-35685269	chr9:35684550-35685064	chr9:35685139-35685269	-	ENSG00000198467.16	TPM2	annotated	57	61	36	39	0.6113989637305699	58	38	24	16	0.7058823529411765
MXE_986	MXE@chr9@41341611@41341752-41341951@41350671-41350988@41354408	chr9:41341752-41341951	chr9:41350671-41350988	chr9:41341611-41341752	chr9:41341951-41354408	chr9:41341611-41350671	chr9:41350988-41354408	-	ENSG00000290848.2	ENSG00000290848	annotated	0	0	0	0		0	0	1	0	
MXE_987	MXE@chr9@5747505@5748585-5748714@5753200-5753238@5754841	chr9:5748585-5748714	chr9:5753200-5753238	chr9:5747505-5748585	chr9:5748714-5754841	chr9:5747505-5753200	chr9:5753238-5754841	+	ENSG00000107036.12	RIC1	annotated	0	0	6	0		0	0	3	0	
MXE_989	MXE@chr9@65830116@65831031-65831696@65873328-65873411@65878741	chr9:65831031-65831696	chr9:65873328-65873411	chr9:65830116-65831031	chr9:65831696-65878741	chr9:65830116-65873328	chr9:65873411-65878741	+	ENSG00000295894.1	ENSG00000295894	annotated	3	0	0	0		3	0	0	0	
MXE_990	MXE@chr9@66270267@66317009-66317118@66320460-66320542@66320904	chr9:66317009-66317118	chr9:66320460-66320542	chr9:66270267-66317009	chr9:66317118-66320904	chr9:66270267-66320460	chr9:66320542-66320904	+	ENSG00000294531.1	ENSG00000294531	annotated	0	0	0	1		0	0	0	0	
MXE_991	MXE@chr9@76619387@76624452-76624490@76625023-76625058@76629192	chr9:76624452-76624490	chr9:76625023-76625058	chr9:76619387-76624452	chr9:76624490-76629192	chr9:76619387-76625023	chr9:76625058-76629192	-	ENSG00000106772.19	PRUNE2	annotated	81	80	17	24	0.7970297029702971	19	16	4	23	0.5645161290322581
MXE_996	MXE@chr9@95759836@95773888-95774017@95850227-95850292@95874980	chr9:95773888-95774017	chr9:95850227-95850292	chr9:95759836-95773888	chr9:95774017-95874980	chr9:95759836-95850227	chr9:95850292-95874980	-	ENSG00000175611.15	ERCC6L2-AS1	unannotated	3	0	4	12		0	0	2	0	
MXE_997	MXE@chr9@95923379@95928079-95928150@95928151-95928277@95928719	chr9:95928079-95928150	chr9:95928151-95928277	chr9:95923379-95928079	chr9:95928150-95928719	chr9:95923379-95928151	chr9:95928277-95928719	+	ENSG00000182150.20	ERCC6L2	annotated	5	2	0	0		0	0	0	0	
MXE_999	MXE@chrX@100703185@100704811-100704886@100713300-100713442@100731418	chrX:100704811-100704886	chrX:100713300-100713442	chrX:100703185-100704811	chrX:100704886-100731418	chrX:100703185-100713300	chrX:100713442-100731418	-	ENSG00000102362.16	SYTL4	annotated	0	0	0	0		1	0	0	0	
MXE_1000	MXE@chrX@115622409@115624341-115624380@115629198-115629327@115629835	chrX:115624341-115624380	chrX:115629198-115629327	chrX:115622409-115624341	chrX:115624380-115629835	chrX:115622409-115629198	chrX:115629327-115629835	+	ENSG00000102024.19	PLS3	annotated	0	0	50	70	0.0	0	0	26	39	0.0
MXE_1002	MXE@chrX@119792017@119793576-119793736@119799203-119799320@119799442	chrX:119793576-119793736	chrX:119799203-119799320	chrX:119792017-119793576	chrX:119793736-119799442	chrX:119792017-119799203	chrX:119799320-119799442	+	ENSG00000286366.2	ENSG00000286366	annotated	0	0	0	2		0	0	0	3	
MXE_1003	MXE@chrX@1196900@1198562-1198724@1198801-1199145@1202402	chrX:1198562-1198724	chrX:1198801-1199145	chrX:1196900-1198562	chrX:1198724-1202402	chrX:1196900-1198801	chrX:1199145-1202402	-	ENSG00000205755.13	CRLF2	annotated	0	1	0	0		0	0	0	0	
MXE_1004	MXE@chrX@129540478@129540744-129540823@129543469-129543978@129544958	chrX:129540744-129540823	chrX:129543469-129543978	chrX:129540478-129540744	chrX:129540823-129544958	chrX:129540478-129543469	chrX:129543978-129544958	+	ENSG00000122126.18	OCRL	annotated	15	21	0	0	1.0	2	6	0	0	
MXE_1005	MXE@chrX@129540478@129540748-129540823@129543469-129543978@129544958	chrX:129540748-129540823	chrX:129543469-129543978	chrX:129540478-129540748	chrX:129540823-129544958	chrX:129540478-129543469	chrX:129543978-129544958	+	ENSG00000122126.18	OCRL	unannotated	8	21	0	0	1.0	0	6	0	0	
MXE_1009	MXE@chrX@14532372@14574333-14574400@14574492-14574559@14581183	chrX:14574333-14574400	chrX:14574492-14574559	chrX:14532372-14574333	chrX:14574400-14581183	chrX:14532372-14574492	chrX:14574559-14581183	+	ENSG00000101958.14	GLRA2	annotated	5	5	1	1		3	5	0	1	
MXE_1010	MXE@chrX@14532372@14574373-14574400@14574492-14574559@14581183	chrX:14574373-14574400	chrX:14574492-14574559	chrX:14532372-14574373	chrX:14574400-14581183	chrX:14532372-14574492	chrX:14574559-14581183	+	ENSG00000101958.14	GLRA2	annotated	0	5	1	1		0	5	0	1	
MXE_1012	MXE@chrX@154429174@154429292-154429452@154431830-154431904@154432266	chrX:154429292-154429452	chrX:154431830-154431904	chrX:154429174-154429292	chrX:154429452-154432266	chrX:154429174-154431830	chrX:154431904-154432266	+	ENSG00000071553.18	ATP6AP1	annotated	0	0	369	448	0.0	0	0	121	141	0.0
MXE_1013	MXE@chrX@154431904@154432266-154432376@154433660-154433720@154434208	chrX:154432266-154432376	chrX:154433660-154433720	chrX:154431904-154432266	chrX:154432376-154434208	chrX:154431904-154433660	chrX:154433720-154434208	+	ENSG00000071553.18	ATP6AP1	annotated	448	0	0	371	0.5470085470085471	141	0	0	104	0.5755102040816327
MXE_1014	MXE@chrX@154489082@154489942-154490027@154490307-154490358@154490594	chrX:154489942-154490027	chrX:154490307-154490358	chrX:154489082-154489942	chrX:154490027-154490594	chrX:154489082-154490307	chrX:154490358-154490594	-	ENSG00000126903.16	SLC10A3	annotated	2	0	11	1		0	0	9	0	
MXE_1015	MXE@chrX@16852122@16852416-16852550@16852551-16852628@16852749	chrX:16852416-16852550	chrX:16852551-16852628	chrX:16852122-16852416	chrX:16852550-16852749	chrX:16852122-16852551	chrX:16852628-16852749	-	ENSG00000102054.18	RBBP7	annotated	1	0	201	144	0.002890173410404624	3	1	87	80	0.023391812865497075
MXE_1016	MXE@chrX@22254065@22257871-22257963@22258013-22258136@22389663	chrX:22257871-22257963	chrX:22258013-22258136	chrX:22254065-22257871	chrX:22257963-22389663	chrX:22254065-22258013	chrX:22258136-22389663	-	ENSG00000233067.5	PTCHD1-AS	annotated	1	0	2	1		0	0	0	0	
MXE_1024	MXE@chrX@63443132@63443516-63443586@63516910-63517082@63560832	chrX:63443516-63443586	chrX:63516910-63517082	chrX:63443132-63443516	chrX:63443586-63560832	chrX:63443132-63516910	chrX:63517082-63560832	-	ENSG00000235437.11	LINC01278	annotated	0	0	0	15		0	1	0	6	
MXE_1025	MXE@chrX@63706449@63712907-63713112@63724532-63724711@63754304	chrX:63712907-63713112	chrX:63724532-63724711	chrX:63706449-63712907	chrX:63713112-63754304	chrX:63706449-63724532	chrX:63724711-63754304	-	ENSG00000131089.17	ARHGEF9	annotated	0	0	121	34	0.0	0	0	44	11	0.0
MXE_1029	MXE@chrX@76658308@76781183-76781292@77007276-77007380@77014227	chrX:76781183-76781292	chrX:77007276-77007380	chrX:76658308-76781183	chrX:76781292-77014227	chrX:76658308-77007276	chrX:77007380-77014227	-	ENSG00000280870.4	MIR325HG	annotated	0	0	0	2		0	0	0	2	
MXE_1030	MXE@chrX@76693087@76837810-76837892@77007276-77007380@77014227	chrX:76837810-76837892	chrX:77007276-77007380	chrX:76693087-76837810	chrX:76837892-77014227	chrX:76693087-77007276	chrX:77007380-77014227	-	ENSG00000280870.4	MIR325HG	annotated	0	0	2	2		0	0	0	2	
MXE_1031	MXE@chrX@76693087@76837814-76837892@77007276-77007380@77014227	chrX:76837814-76837892	chrX:77007276-77007380	chrX:76693087-76837814	chrX:76837892-77014227	chrX:76693087-77007276	chrX:77007380-77014227	-	ENSG00000280870.4	MIR325HG	annotated	0	0	2	2		1	0	0	2	
MXE_1032	MXE@chrX@85117548@85118338-85118455@85142610-85142762@85142841	chrX:85118338-85118455	chrX:85142610-85142762	chrX:85117548-85118338	chrX:85118455-85142841	chrX:85117548-85142610	chrX:85142762-85142841	-	ENSG00000184788.14	SATL1	annotated	0	0	0	1		0	0	0	0	
MXE_1033	MXE@chrX@9029418@9030122-9030206@9030261-9030360@9032130	chrX:9030122-9030206	chrX:9030261-9030360	chrX:9029418-9030122	chrX:9030206-9032130	chrX:9029418-9030261	chrX:9030360-9032130	-	ENSG00000177138.17	FAM9B	annotated	0	0	0	0		0	0	0	1	
MXE_1034	MXE@chrX@92263143@92287967-92288002@92387735-92387933@92468299	chrX:92287967-92288002	chrX:92387735-92387933	chrX:92263143-92287967	chrX:92288002-92468299	chrX:92263143-92387735	chrX:92387933-92468299	+	ENSG00000102290.23	PCDH11X	annotated	0	0	3	2		0	0	7	3	
MXE_1036	MXE@chrY@1196900@1198562-1198724@1198801-1199145@1202402	chrY:1198562-1198724	chrY:1198801-1199145	chrY:1196900-1198562	chrY:1198724-1202402	chrY:1196900-1198801	chrY:1199145-1202402	-	ENSG00000292363.1	CRLF2	annotated	0	1	0	0		0	0	0	0	
MXE_1037	MXE@chrY@19557289@19557875-19557976@19558024-19558140@19566982	chrY:19557875-19557976	chrY:19558024-19558140	chrY:19557289-19557875	chrY:19557976-19566982	chrY:19557289-19558024	chrY:19558140-19566982	-	ENSG00000291031.2	BCORP1	annotated	0	0	0	6		0	0	0	1	
MXE_1038	MXE@chrY@19557289@19557875-19557976@19558040-19558140@19566982	chrY:19557875-19557976	chrY:19558040-19558140	chrY:19557289-19557875	chrY:19557976-19566982	chrY:19557289-19558040	chrY:19558140-19566982	-	ENSG00000291031.2	BCORP1	annotated	0	0	1	6		0	0	1	1	
MXE_1039	MXE@chrY@20518329@20518888-20519000@20519036-20519233@20521132	chrY:20518888-20519000	chrY:20519036-20519233	chrY:20518329-20518888	chrY:20519000-20521132	chrY:20518329-20519036	chrY:20519233-20521132	-	ENSG00000229236.4	TTTY10	annotated	0	0	0	1		0	0	0	0	
