event_id	pos_id	exon	intron_a	intron_b	intron_c	strand	gene_id	gene_name	label	SRR601500_junction_a	SRR601500_junction_b	SRR601500_junction_c	SRR601500_PSI	SRR604528_junction_a	SRR604528_junction_b	SRR604528_junction_c	SRR604528_PSI
SE_42995	SE@chr1@144240922-144241022@144227379-144245686	chr1:144240922-144241022	chr1:144227379-144240922	chr1:144241022-144245686	chr1:144227379-144245686	-	ENSG00000232527.9	LINC02802	annotated	0	0	7		0	0	4	
SE_42996	SE@chr1@144245238-144245315@144211589-144245686	chr1:144245238-144245315	chr1:144211589-144245238	chr1:144245315-144245686	chr1:144211589-144245686	-	ENSG00000232527.9	LINC02802	annotated	7	67	5	0.8809523809523809	3	65	1	0.9714285714285714
SE_42997	SE@chr1@144245238-144245315@144233693-144245686	chr1:144245238-144245315	chr1:144233693-144245238	chr1:144245315-144245686	chr1:144233693-144245686	-	ENSG00000232527.9	LINC02802	annotated	2	67	0	1.0	0	65	0	1.0
SE_42998	SE@chr1@144245238-144245315@144208475-144245686	chr1:144245238-144245315	chr1:144208475-144245238	chr1:144245315-144245686	chr1:144208475-144245686	-	ENSG00000232527.9	LINC02802	annotated	51	67	86	0.4068965517241379	80	65	73	0.49828178694158076
SE_42999	SE@chr1@144245238-144245315@144227379-144245686	chr1:144245238-144245315	chr1:144227379-144245238	chr1:144245315-144245686	chr1:144227379-144245686	-	ENSG00000232527.9	LINC02802	annotated	7	67	7	0.8409090909090909	8	65	4	0.9012345679012346
SE_43000	SE@chr1@144245238-144245315@144241022-144245686	chr1:144245238-144245315	chr1:144241022-144245238	chr1:144245315-144245686	chr1:144241022-144245686	-	ENSG00000232527.9	LINC02802	annotated	0	67	0	1.0	0	65	0	1.0
SE_43001	SE@chr1@144324799-144324981@144324499-144335655	chr1:144324799-144324981	chr1:144324499-144324799	chr1:144324981-144335655	chr1:144324499-144335655	+	ENSG00000296108.1	ENSG00000296108	annotated	0	0	1		0	0	1	
SE_43002	SE@chr1@144333928-144334021@144324499-144335655	chr1:144333928-144334021	chr1:144324499-144333928	chr1:144334021-144335655	chr1:144324499-144335655	+	ENSG00000296108.1	ENSG00000296108	annotated	0	0	1		0	0	1	
SE_43003	SE@chr1@144450772-144450802@144448916-144456537	chr1:144450772-144450802	chr1:144448916-144450772	chr1:144450802-144456537	chr1:144448916-144456537	-	ENSG00000266338.7	NBPF15	annotated	7	3	4		8	0	2	
SE_43004	SE@chr1@144450772-144450870@144448916-144456537	chr1:144450772-144450870	chr1:144448916-144450772	chr1:144450870-144456537	chr1:144448916-144456537	-	ENSG00000266338.7	NBPF15	annotated	7	3	4		8	5	2	
SE_43005	SE@chr1@144459366-144459483@144456805-144461381	chr1:144459366-144459483	chr1:144456805-144459366	chr1:144459483-144461381	chr1:144456805-144461381	-	ENSG00000266338.7	NBPF15	annotated	7	0	0		10	0	0	
SE_43006	SE@chr1@144460843-144460961@144459483-144461381	chr1:144460843-144460961	chr1:144459483-144460843	chr1:144460961-144461381	chr1:144459483-144461381	-	ENSG00000266338.7	NBPF15	annotated	9	3	0		11	3	0	
SE_43007	SE@chr1@144483168-144483277@144483023-144485702	chr1:144483168-144483277	chr1:144483023-144483168	chr1:144483277-144485702	chr1:144483023-144485702	-	ENSG00000308362.1	ENSG00000308362	annotated	0	0	1		0	0	0	
SE_43008	SE@chr1@144641487-144641669@144630862-144641969	chr1:144641487-144641669	chr1:144630862-144641487	chr1:144641669-144641969	chr1:144630862-144641969	-	ENSG00000277199.2	LINC01632	annotated	0	0	1		0	0	1	
SE_43010	SE@chr1@144721061-144721138@144720690-144754802	chr1:144721061-144721138	chr1:144720690-144721061	chr1:144721138-144754802	chr1:144720690-144754802	+	ENSG00000288905.3	LSP1P5	annotated	67	7	5	0.8809523809523809	66	3	1	0.971830985915493
SE_43011	SE@chr1@144721061-144721138@144720690-144738997	chr1:144721061-144721138	chr1:144720690-144721061	chr1:144721138-144738997	chr1:144720690-144738997	+	ENSG00000288905.3	LSP1P5	annotated	67	7	7	0.8409090909090909	66	8	4	0.9024390243902439
SE_43012	SE@chr1@144721061-144721138@144720690-144725354	chr1:144721061-144721138	chr1:144720690-144721061	chr1:144721138-144725354	chr1:144720690-144725354	+	ENSG00000288905.3	LSP1P5	annotated	67	0	0	1.0	66	0	0	1.0
SE_43013	SE@chr1@144721061-144721138@144720690-144788933	chr1:144721061-144721138	chr1:144720690-144721061	chr1:144721138-144788933	chr1:144720690-144788933	+	ENSG00000288905.3	LSP1P5	annotated	67	0	1	0.9710144927536232	66	0	0	1.0
SE_43014	SE@chr1@144721061-144721138@144720690-144757916	chr1:144721061-144721138	chr1:144720690-144721061	chr1:144721138-144757916	chr1:144720690-144757916	+	ENSG00000288905.3	LSP1P5	annotated	67	51	86	0.4068965517241379	66	80	73	0.5
SE_43015	SE@chr1@144740089-144740229@144720690-144757916	chr1:144740089-144740229	chr1:144720690-144740089	chr1:144740229-144757916	chr1:144720690-144757916	+	ENSG00000288905.3	LSP1P5	annotated	0	0	86	0.0	0	0	73	0.0
SE_43016	SE@chr1@144960338-144960398@144955601-144995008	chr1:144960338-144960398	chr1:144955601-144960338	chr1:144960398-144995008	chr1:144955601-144995008	-	ENSG00000196369.12	SRGAP2B	annotated	12	12	14	0.46153846153846156	6	8	11	0.3888888888888889
SE_43017	SE@chr1@145094812-145094963@145094621-145095315	chr1:145094812-145094963	chr1:145094621-145094812	chr1:145094963-145095315	chr1:145094621-145095315	+	ENSG00000297406.1	ENSG00000297406	annotated	0	0	0		1	0	0	
SE_43018	SE@chr1@145094812-145095029@145094621-145095315	chr1:145094812-145095029	chr1:145094621-145094812	chr1:145095029-145095315	chr1:145094621-145095315	+	ENSG00000297406.1	ENSG00000297406	annotated	0	0	0		1	1	0	
SE_43019	SE@chr1@145094836-145095029@145094621-145095315	chr1:145094836-145095029	chr1:145094621-145094836	chr1:145095029-145095315	chr1:145094621-145095315	+	ENSG00000297406.1	ENSG00000297406	annotated	0	0	0		0	1	0	
SE_43021	SE@chr1@145168882-145169086@145164638-145215639	chr1:145168882-145169086	chr1:145164638-145168882	chr1:145169086-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	1	2	5		0	1	3	
SE_43022	SE@chr1@145168882-145169086@145164638-145214677	chr1:145168882-145169086	chr1:145164638-145168882	chr1:145169086-145214677	chr1:145164638-145214677	-	ENSG00000290867.2	LINC01145	annotated	1	0	0		0	0	0	
SE_43023	SE@chr1@145168882-145169086@145164638-145170942	chr1:145168882-145169086	chr1:145164638-145168882	chr1:145169086-145170942	chr1:145164638-145170942	-	ENSG00000290867.2	LINC01145	annotated	1	4	2		0	6	1	
SE_43024	SE@chr1@145169527-145169615@145169086-145170942	chr1:145169527-145169615	chr1:145169086-145169527	chr1:145169615-145170942	chr1:145169086-145170942	-	ENSG00000290867.2	LINC01145	annotated	5	0	4		0	0	6	
SE_43025	SE@chr1@145169527-145169615@145169086-145215639	chr1:145169527-145169615	chr1:145169086-145169527	chr1:145169615-145215639	chr1:145169086-145215639	-	ENSG00000290867.2	LINC01145	annotated	5	0	2		0	0	1	
SE_43026	SE@chr1@145169527-145169661@145169086-145170942	chr1:145169527-145169661	chr1:145169086-145169527	chr1:145169661-145170942	chr1:145169086-145170942	-	ENSG00000290867.2	LINC01145	annotated	5	0	4		0	0	6	
SE_43027	SE@chr1@145169527-145169665@145169086-145215639	chr1:145169527-145169665	chr1:145169086-145169527	chr1:145169665-145215639	chr1:145169086-145215639	-	ENSG00000290867.2	LINC01145	annotated	5	0	2		0	0	1	
SE_43028	SE@chr1@145170942-145171032@145169086-145215639	chr1:145170942-145171032	chr1:145169086-145170942	chr1:145171032-145215639	chr1:145169086-145215639	-	ENSG00000290867.2	LINC01145	annotated	4	2	2		6	0	1	
SE_43029	SE@chr1@145170942-145171032@145164638-145215639	chr1:145170942-145171032	chr1:145164638-145170942	chr1:145171032-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	2	2	5		1	0	3	
SE_43030	SE@chr1@145170942-145171032@145169615-145215639	chr1:145170942-145171032	chr1:145169615-145170942	chr1:145171032-145215639	chr1:145169615-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	2	0		0	0	0	
SE_43031	SE@chr1@145170942-145171185@145164638-145214725	chr1:145170942-145171185	chr1:145164638-145170942	chr1:145171185-145214725	chr1:145164638-145214725	-	ENSG00000290867.2	LINC01145	annotated	2	0	4		1	0	1	
SE_43032	SE@chr1@145170942-145171185@145169086-145215639	chr1:145170942-145171185	chr1:145169086-145170942	chr1:145171185-145215639	chr1:145169086-145215639	-	ENSG00000290867.2	LINC01145	annotated	4	9	2		6	1	1	
SE_43033	SE@chr1@145170942-145171185@145164638-145214677	chr1:145170942-145171185	chr1:145164638-145170942	chr1:145171185-145214677	chr1:145164638-145214677	-	ENSG00000290867.2	LINC01145	annotated	2	0	0		1	0	0	
SE_43034	SE@chr1@145170942-145171185@145169615-145215639	chr1:145170942-145171185	chr1:145169615-145170942	chr1:145171185-145215639	chr1:145169615-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	9	0		0	1	0	
SE_43035	SE@chr1@145170942-145171185@145164638-145176424	chr1:145170942-145171185	chr1:145164638-145170942	chr1:145171185-145176424	chr1:145164638-145176424	-	ENSG00000290867.2	LINC01145	annotated	2	0	0		1	0	0	
SE_43036	SE@chr1@145170942-145171185@145164638-145215639	chr1:145170942-145171185	chr1:145164638-145170942	chr1:145171185-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	2	9	5		1	1	3	
SE_43037	SE@chr1@145170942-145171185@145164638-145201142	chr1:145170942-145171185	chr1:145164638-145170942	chr1:145171185-145201142	chr1:145164638-145201142	-	ENSG00000290867.2	LINC01145	annotated	2	0	0		1	0	0	
SE_43038	SE@chr1@145170942-145171185@145169086-145214677	chr1:145170942-145171185	chr1:145169086-145170942	chr1:145171185-145214677	chr1:145169086-145214677	-	ENSG00000290867.2	LINC01145	annotated	4	0	0		6	0	0	
SE_43039	SE@chr1@145170942-145171208@145164638-145215639	chr1:145170942-145171208	chr1:145164638-145170942	chr1:145171208-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	2	0	5		1	0	3	
SE_43041	SE@chr1@145170942-145171208@145169086-145215639	chr1:145170942-145171208	chr1:145169086-145170942	chr1:145171208-145215639	chr1:145169086-145215639	-	ENSG00000290867.2	LINC01145	annotated	4	0	2		6	0	1	
SE_43042	SE@chr1@145176424-145176898@145171185-145215639	chr1:145176424-145176898	chr1:145171185-145176424	chr1:145176898-145215639	chr1:145171185-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	0	9		0	0	1	
SE_43048	SE@chr1@145176424-145176898@145164638-145214725	chr1:145176424-145176898	chr1:145164638-145176424	chr1:145176898-145214725	chr1:145164638-145214725	-	ENSG00000290867.2	LINC01145	annotated	0	0	4		0	0	1	
SE_43049	SE@chr1@145176424-145176898@145164638-145215639	chr1:145176424-145176898	chr1:145164638-145176424	chr1:145176898-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	0	5		0	0	3	
SE_43052	SE@chr1@145176720-145176898@145164638-145214725	chr1:145176720-145176898	chr1:145164638-145176720	chr1:145176898-145214725	chr1:145164638-145214725	-	ENSG00000290867.2	LINC01145	annotated	0	0	4		0	0	1	
SE_43053	SE@chr1@145176720-145176898@145164638-145215639	chr1:145176720-145176898	chr1:145164638-145176720	chr1:145176898-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	0	5		0	0	3	
SE_43056	SE@chr1@145186763-145186802@145164638-145215639	chr1:145186763-145186802	chr1:145164638-145186763	chr1:145186802-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	0	5		0	0	3	
SE_43062	SE@chr1@145201142-145201301@145171185-145211346	chr1:145201142-145201301	chr1:145171185-145201142	chr1:145201301-145211346	chr1:145171185-145211346	-	ENSG00000290867.2	LINC01145	annotated	0	0	0		0	1	0	
SE_43063	SE@chr1@145201142-145201301@145171185-145214725	chr1:145201142-145201301	chr1:145171185-145201142	chr1:145201301-145214725	chr1:145171185-145214725	-	ENSG00000290867.2	LINC01145	annotated	0	0	0		0	1	0	
SE_43064	SE@chr1@145201142-145201301@145164638-145214725	chr1:145201142-145201301	chr1:145164638-145201142	chr1:145201301-145214725	chr1:145164638-145214725	-	ENSG00000290867.2	LINC01145	annotated	0	0	4		0	1	1	
SE_43066	SE@chr1@145201142-145201301@145176898-145214725	chr1:145201142-145201301	chr1:145176898-145201142	chr1:145201301-145214725	chr1:145176898-145214725	-	ENSG00000290867.2	LINC01145	annotated	0	0	0		0	1	0	
SE_43067	SE@chr1@145201142-145201301@145171185-145215639	chr1:145201142-145201301	chr1:145171185-145201142	chr1:145201301-145215639	chr1:145171185-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	3	9		0	4	1	
SE_43069	SE@chr1@145201142-145201301@145176999-145215639	chr1:145201142-145201301	chr1:145176999-145201142	chr1:145201301-145215639	chr1:145176999-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	3	0		0	4	0	
SE_43070	SE@chr1@145201142-145201301@145164638-145215639	chr1:145201142-145201301	chr1:145164638-145201142	chr1:145201301-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	3	5		0	4	3	
SE_43073	SE@chr1@145201142-145201301@145176898-145215639	chr1:145201142-145201301	chr1:145176898-145201142	chr1:145201301-145215639	chr1:145176898-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	3	0		0	4	0	
SE_43074	SE@chr1@145211346-145211597@145201301-145214677	chr1:145211346-145211597	chr1:145201301-145211346	chr1:145211597-145214677	chr1:145201301-145214677	-	ENSG00000290867.2	LINC01145	annotated	0	6	0		1	3	0	
SE_43075	SE@chr1@145211346-145211597@145201301-145215639	chr1:145211346-145211597	chr1:145201301-145211346	chr1:145211597-145215639	chr1:145201301-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	6	3		1	3	4	
SE_43076	SE@chr1@145211346-145211597@145201301-145214725	chr1:145211346-145211597	chr1:145201301-145211346	chr1:145211597-145214725	chr1:145201301-145214725	-	ENSG00000290867.2	LINC01145	annotated	0	1	0		1	0	1	
SE_43077	SE@chr1@145211346-145211597@145201301-145216765	chr1:145211346-145211597	chr1:145201301-145211346	chr1:145211597-145216765	chr1:145201301-145216765	-	ENSG00000290867.2	LINC01145	annotated	0	0	0		1	0	0	
SE_43078	SE@chr1@145211346-145211597@145171185-145214725	chr1:145211346-145211597	chr1:145171185-145211346	chr1:145211597-145214725	chr1:145171185-145214725	-	ENSG00000290867.2	LINC01145	annotated	0	1	0		0	0	0	
SE_43079	SE@chr1@145211346-145211597@145171185-145215639	chr1:145211346-145211597	chr1:145171185-145211346	chr1:145211597-145215639	chr1:145171185-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	6	9		0	3	1	
SE_43080	SE@chr1@145211346-145211597@145171185-145214677	chr1:145211346-145211597	chr1:145171185-145211346	chr1:145211597-145214677	chr1:145171185-145214677	-	ENSG00000290867.2	LINC01145	annotated	0	6	0		0	3	0	
SE_43081	SE@chr1@145214677-145214731@145178134-145215639	chr1:145214677-145214731	chr1:145178134-145214677	chr1:145214731-145215639	chr1:145178134-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	0		0	6	0	
SE_43082	SE@chr1@145214677-145214731@145178131-145215639	chr1:145214677-145214731	chr1:145178131-145214677	chr1:145214731-145215639	chr1:145178131-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	2		0	6	2	
SE_43083	SE@chr1@145214677-145214731@145157569-145215639	chr1:145214677-145214731	chr1:145157569-145214677	chr1:145214731-145215639	chr1:145157569-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	0		0	6	0	
SE_43084	SE@chr1@145214677-145214731@145176999-145215639	chr1:145214677-145214731	chr1:145176999-145214677	chr1:145214731-145215639	chr1:145176999-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	0		0	6	0	
SE_43085	SE@chr1@145214677-145214731@145201301-145215639	chr1:145214677-145214731	chr1:145201301-145214677	chr1:145214731-145215639	chr1:145201301-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	3		0	6	4	
SE_43086	SE@chr1@145214677-145214731@145169086-145215639	chr1:145214677-145214731	chr1:145169086-145214677	chr1:145214731-145215639	chr1:145169086-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	2		0	6	1	
SE_43087	SE@chr1@145214677-145214731@145133541-145215639	chr1:145214677-145214731	chr1:145133541-145214677	chr1:145214731-145215639	chr1:145133541-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	0		0	6	0	
SE_43088	SE@chr1@145214677-145214731@145186802-145215639	chr1:145214677-145214731	chr1:145186802-145214677	chr1:145214731-145215639	chr1:145186802-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	0		0	6	0	
SE_43089	SE@chr1@145214677-145214731@145176898-145215639	chr1:145214677-145214731	chr1:145176898-145214677	chr1:145214731-145215639	chr1:145176898-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	0		0	6	0	
SE_43090	SE@chr1@145214677-145214731@145164638-145215639	chr1:145214677-145214731	chr1:145164638-145214677	chr1:145214731-145215639	chr1:145164638-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	5		0	6	3	
SE_43091	SE@chr1@145214677-145214731@145211597-145215639	chr1:145214677-145214731	chr1:145211597-145214677	chr1:145214731-145215639	chr1:145211597-145215639	-	ENSG00000290867.2	LINC01145	annotated	6	7	6		3	6	3	
SE_43092	SE@chr1@145214677-145214731@145171185-145215639	chr1:145214677-145214731	chr1:145171185-145214677	chr1:145214731-145215639	chr1:145171185-145215639	-	ENSG00000290867.2	LINC01145	annotated	0	7	9		0	6	1	
SE_43094	SE@chr1@145215639-145215736@145201301-145216765	chr1:145215639-145215736	chr1:145201301-145215639	chr1:145215736-145216765	chr1:145201301-145216765	-	ENSG00000290867.2	LINC01145	annotated	3	0	0		4	0	0	
SE_43095	SE@chr1@145215639-145215736@145211597-145216765	chr1:145215639-145215736	chr1:145211597-145215639	chr1:145215736-145216765	chr1:145211597-145216765	-	ENSG00000290867.2	LINC01145	annotated	6	0	0		3	0	0	
SE_43096	SE@chr1@145215639-145215736@145164638-145216765	chr1:145215639-145215736	chr1:145164638-145215639	chr1:145215736-145216765	chr1:145164638-145216765	-	ENSG00000290867.2	LINC01145	annotated	5	0	0		3	0	0	
SE_43097	SE@chr1@145217289-145217391@145217127-145219426	chr1:145217289-145217391	chr1:145217127-145217289	chr1:145217391-145219426	chr1:145217127-145219426	-	ENSG00000236140.2	ENSG00000236140	annotated	0	0	0		0	0	3	
SE_43100	SE@chr1@145434172-145434293@145433384-145437017	chr1:145434172-145434293	chr1:145433384-145434172	chr1:145434293-145437017	chr1:145433384-145437017	+	ENSG00000303361.1	ENSG00000303361	annotated	0	0	1		0	0	0	
SE_43101	SE@chr1@1454345-1454500@1452434-1455460	chr1:1454345-1454500	chr1:1452434-1454345	chr1:1454500-1455460	chr1:1452434-1455460	+	ENSG00000215915.10	ATAD3C	annotated	8	2	0		6	0	0	
SE_43102	SE@chr1@145437017-145437332@145433384-145439032	chr1:145437017-145437332	chr1:145433384-145437017	chr1:145437332-145439032	chr1:145433384-145439032	+	ENSG00000303361.1	ENSG00000303361	annotated	1	1	0		0	0	0	
SE_43103	SE@chr1@145437017-145437332@145433384-145443200	chr1:145437017-145437332	chr1:145433384-145437017	chr1:145437332-145443200	chr1:145433384-145443200	+	ENSG00000303361.1	ENSG00000303361	annotated	1	0	0		0	0	0	
SE_43104	SE@chr1@145437017-145437332@145433384-145441963	chr1:145437017-145437332	chr1:145433384-145437017	chr1:145437332-145441963	chr1:145433384-145441963	+	ENSG00000303361.1	ENSG00000303361	annotated	1	0	0		0	0	0	
SE_43105	SE@chr1@145437061-145437332@145433384-145439032	chr1:145437061-145437332	chr1:145433384-145437061	chr1:145437332-145439032	chr1:145433384-145439032	+	ENSG00000303361.1	ENSG00000303361	annotated	1	1	0		0	0	0	
SE_43106	SE@chr1@145437061-145437332@145433384-145443200	chr1:145437061-145437332	chr1:145433384-145437061	chr1:145437332-145443200	chr1:145433384-145443200	+	ENSG00000303361.1	ENSG00000303361	annotated	1	0	0		0	0	0	
SE_43107	SE@chr1@145437061-145437332@145433384-145441963	chr1:145437061-145437332	chr1:145433384-145437061	chr1:145437332-145441963	chr1:145433384-145441963	+	ENSG00000303361.1	ENSG00000303361	annotated	1	0	0		0	0	0	
SE_43114	SE@chr1@145439032-145439116@145437332-145441937	chr1:145439032-145439116	chr1:145437332-145439032	chr1:145439116-145441937	chr1:145437332-145441937	+	ENSG00000303361.1	ENSG00000303361	annotated	1	0	0		0	0	0	
SE_43115	SE@chr1@145439032-145439116@145437332-145441963	chr1:145439032-145439116	chr1:145437332-145439032	chr1:145439116-145441963	chr1:145437332-145441963	+	ENSG00000303361.1	ENSG00000303361	annotated	1	0	0		0	0	0	
SE_43116	SE@chr1@145439032-145439116@145437332-145443200	chr1:145439032-145439116	chr1:145437332-145439032	chr1:145439116-145443200	chr1:145437332-145443200	+	ENSG00000303361.1	ENSG00000303361	annotated	1	0	0		0	0	0	
SE_43117	SE@chr1@145441937-145442152@145437332-145443200	chr1:145441937-145442152	chr1:145437332-145441937	chr1:145442152-145443200	chr1:145437332-145443200	+	ENSG00000303361.1	ENSG00000303361	annotated	0	1	0		0	3	0	
SE_43118	SE@chr1@145441937-145442152@145439116-145443200	chr1:145441937-145442152	chr1:145439116-145441937	chr1:145442152-145443200	chr1:145439116-145443200	+	ENSG00000303361.1	ENSG00000303361	annotated	0	1	0		0	3	0	
SE_43119	SE@chr1@145441963-145442152@145439116-145443200	chr1:145441963-145442152	chr1:145439116-145441963	chr1:145442152-145443200	chr1:145439116-145443200	+	ENSG00000303361.1	ENSG00000303361	annotated	0	1	0		0	3	0	
SE_43120	SE@chr1@145441963-145442152@145437332-145443200	chr1:145441963-145442152	chr1:145437332-145441963	chr1:145442152-145443200	chr1:145437332-145443200	+	ENSG00000303361.1	ENSG00000303361	annotated	0	1	0		0	3	0	
SE_43121	SE@chr1@145441963-145442152@145433384-145443200	chr1:145441963-145442152	chr1:145433384-145441963	chr1:145442152-145443200	chr1:145433384-145443200	+	ENSG00000303361.1	ENSG00000303361	annotated	0	1	0		0	3	0	
